data_year,criminal_act_id,offense_id
2021,4,179658300
2021,4,175950685
2021,1,175950844
2021,9,175951361
2021,6,175951191
2021,6,175951192
2021,6,175951364
2021,6,175951365
2021,9,175951193
2021,9,175950846
2021,6,175950850
2021,3,177651158
2021,9,175951370
2021,9,179658416
2021,6,175950852
2021,9,179661866
2021,6,175950853
2021,9,175950856
2021,6,178053582
2021,6,178053583
2021,6,178053584
2021,9,175950861
2021,6,177651064
2021,6,175951200
2021,9,177651066
2021,9,175951374
2021,6,175951203
2021,6,175951399
2021,6,175951400
2021,6,175951024
2021,2,175951025
2021,3,175951026
2021,6,175951026
2021,6,175951027
2021,6,175951205
2021,6,175951206
2021,6,175950694
2021,6,175951377
2021,9,175951376
2021,9,175951378
2021,9,175951028
2021,6,175950695
2021,9,175951207
2021,6,177652786
2021,6,175951382
2021,6,177651697
2021,6,177651699
2021,6,177651700
2021,9,175951385
2021,9,175951386
2021,6,175951211
2021,9,175951035
2021,9,175951036
2021,9,175951212
2021,9,175950701
2021,9,175950702
2021,6,175950705
2021,3,177653434
2021,8,177653435
2021,9,175950707
2021,8,177651165
2021,9,177651709
2021,9,177651117
2021,6,175951396
2021,9,175950710
2021,9,175950711
2021,9,175951042
2021,3,175950712
2021,6,175950712
2021,6,175950713
2021,9,175951043
2021,9,175951045
2021,9,175950716
2021,6,175951217
2021,9,175951218
2021,9,175951047
2021,8,175951114
2021,9,179660477
2021,9,177652799
2021,9,177651764
2021,9,177651767
2021,4,177653960
2021,6,177653285
2021,8,177652717
2021,9,178311918
2021,6,178311919
2021,9,177654074
2021,9,179665190
2021,8,162956689
2021,6,162956690
2021,6,162956686
2021,6,162956687
2021,6,162956684
2021,6,162956685
2021,6,162956683
2021,6,162956682
2021,6,164729770
2021,6,164729771
2021,8,165719942
2021,8,165719943
2021,6,165719936
2021,8,165719936
2021,6,165719937
2021,8,165719937
2021,6,165719933
2021,6,165719934
2021,9,165719932
2021,6,170510348
2021,6,169494673
2021,8,169494673
2021,6,166592301
2021,8,166592301
2021,6,166592302
2021,8,166592302
2021,1,170510341
2021,8,170510341
2021,2,170510346
2021,3,170510346
2021,6,167962339
2021,6,167962340
2021,6,167962321
2021,8,167962321
2021,6,180251376
2021,6,167962322
2021,6,167962323
2021,6,170510349
2021,6,169494658
2021,6,169494659
2021,6,170510343
2021,6,170510342
2021,6,172286945
2021,6,172286946
2021,6,172286961
2021,6,172286962
2021,6,172286958
2021,6,172286959
2021,6,173498516
2021,6,173498524
2021,6,173498525
2021,6,172286960
2021,6,173498529
2021,6,173498530
2021,8,173498511
2021,6,173498520
2021,6,173498521
2021,6,173498522
2021,6,173498523
2021,1,173498519
2021,6,173498519
2021,8,173498519
2021,8,173498507
2021,5,175170368
2021,6,175170368
2021,8,175170368
2021,6,173498508
2021,6,173498509
2021,3,180251396
2021,6,175170379
2021,6,175170375
2021,6,175170366
2021,6,175170367
2021,6,175170382
2021,6,180253277
2021,6,180253278
2021,6,175170388
2021,6,175170389
2021,6,175170384
2021,6,175170385
2021,6,176702555
2021,6,176702556
2021,6,180257398
2021,6,180257399
2021,6,178358912
2021,1,176702547
2021,8,176702547
2021,8,176702548
2021,6,178358909
2021,6,176702543
2021,6,176702544
2021,6,180276908
2021,8,180276908
2021,6,176702549
2021,6,176702550
2021,6,178358913
2021,8,178358913
2021,6,178358914
2021,8,178358914
2021,6,176702542
2021,6,178358906
2021,6,178358904
2021,6,178358905
2021,6,178358903
2021,6,178358901
2021,6,178358898
2021,6,178358899
2021,6,180257400
2021,6,180257401
2021,6,178358897
2021,6,178358907
2021,6,178358908
2021,8,178358908
2021,6,164729773
2021,6,164729774
2021,8,165719944
2021,6,175170371
2021,6,161638553
2021,6,161638554
2021,6,161634759
2021,9,161638564
2021,6,161634761
2021,8,161634761
2021,6,161634760
2021,9,161634762
2021,9,161634763
2021,6,161638567
2021,6,161634772
2021,2,171734805
2021,6,161638572
2021,2,171734807
2021,9,161638573
2021,5,161638574
2021,6,161638574
2021,7,161638574
2021,6,161634776
2021,6,161634777
2021,6,161638575
2021,9,163129650
2021,6,168238799
2021,9,163129651
2021,6,163133276
2021,6,163129657
2021,6,163129656
2021,6,163133278
2021,9,163129663
2021,6,163133293
2021,6,163133292
2021,6,163133297
2021,6,163133299
2021,6,163133298
2021,6,163133302
2021,6,164574310
2021,6,164574311
2021,6,164574312
2021,6,163133308
2021,6,163133312
2021,6,163133311
2021,9,164574470
2021,9,164574471
2021,6,164574478
2021,6,164574479
2021,6,164574549
2021,9,164574551
2021,6,164574553
2021,6,164574554
2021,6,164574555
2021,6,164574556
2021,6,164574562
2021,6,164574563
2021,6,164574564
2021,6,164574568
2021,8,164574569
2021,6,165616861
2021,6,165616995
2021,6,165616996
2021,6,165616997
2021,9,165616998
2021,6,165617001
2021,9,165617002
2021,5,165617003
2021,9,171734861
2021,6,165617005
2021,9,165617006
2021,9,166646249
2021,9,166646251
2021,6,165617015
2021,6,165617016
2021,6,165617021
2021,6,170623414
2021,4,165617025
2021,9,165617029
2021,6,165617030
2021,6,165617031
2021,6,165617034
2021,6,165617035
2021,6,165617037
2021,9,165617038
2021,9,166646452
2021,9,166646453
2021,9,166646457
2021,6,166646461
2021,6,166646462
2021,9,166646464
2021,6,166646466
2021,3,166646467
2021,6,166646467
2021,6,166646468
2021,6,166646469
2021,9,166646470
2021,9,166646473
2021,9,166646481
2021,9,166646482
2021,6,166646484
2021,6,166646490
2021,6,166646491
2021,6,166646492
2021,6,166646493
2021,6,166646494
2021,6,166646495
2021,9,166646496
2021,9,166646588
2021,9,166646589
2021,9,168238955
2021,6,168238958
2021,6,174659653
2021,9,174659655
2021,6,168238967
2021,6,168238968
2021,6,168238969
2021,2,168238977
2021,6,168238983
2021,6,168238984
2021,9,168238987
2021,6,168238989
2021,6,168238990
2021,6,168238995
2021,9,168239001
2021,2,169518893
2021,9,168239008
2021,6,168239013
2021,9,168239015
2021,8,168239021
2021,6,168239033
2021,6,168239034
2021,6,168239035
2021,6,168239036
2021,6,168239039
2021,6,168239040
2021,6,169519450
2021,6,169519451
2021,1,169519452
2021,2,169519452
2021,6,178291096
2021,6,169519454
2021,9,169519460
2021,6,169519461
2021,6,169519462
2021,6,169519464
2021,6,169519465
2021,9,169519466
2021,9,169519471
2021,9,169519475
2021,9,169519479
2021,9,169519480
2021,9,169519481
2021,6,169519482
2021,6,169519483
2021,6,169519484
2021,9,169519486
2021,9,169519488
2021,6,169519490
2021,6,169519491
2021,6,169519492
2021,9,174659704
2021,6,169519496
2021,6,169519497
2021,6,169519498
2021,9,169519500
2021,6,169519501
2021,6,169519502
2021,9,169519504
2021,6,169519507
2021,9,174659706
2021,9,170630140
2021,6,170630141
2021,6,170630142
2021,9,170630143
2021,9,170630144
2021,6,170630148
2021,6,170630149
2021,9,170630151
2021,9,170630194
2021,6,170630157
2021,6,170630158
2021,9,170630160
2021,9,170630166
2021,6,170630167
2021,6,170630168
2021,9,171735403
2021,9,171735412
2021,9,171735413
2021,6,171735504
2021,9,171735506
2021,3,174660098
2021,6,171735516
2021,6,171735518
2021,6,171735520
2021,6,171735524
2021,6,171735527
2021,6,171735528
2021,6,171735537
2021,6,171735538
2021,6,171735540
2021,9,171735544
2021,9,173607252
2021,6,173607253
2021,6,173607254
2021,2,173607259
2021,6,173607261
2021,6,173607262
2021,9,173607265
2021,9,173607270
2021,9,173607276
2021,9,173607278
2021,6,173607279
2021,9,173607282
2021,6,173607284
2021,9,173607285
2021,9,173607286
2021,9,173607287
2021,9,174700291
2021,9,174700293
2021,6,174700296
2021,6,174700303
2021,3,174700304
2021,6,174700307
2021,6,174700310
2021,6,174700313
2021,9,174700314
2021,6,174700317
2021,6,174700318
2021,9,174700326
2021,6,174700331
2021,6,174700332
2021,6,176702496
2021,6,176702497
2021,6,176702508
2021,6,176702509
2021,6,176702510
2021,9,176702519
2021,8,176702520
2021,6,176702524
2021,9,176702527
2021,3,176702538
2021,9,176702540
2021,6,178291105
2021,6,164464691
2021,6,164464693
2021,3,164464696
2021,3,164464688
2021,3,164464692
2021,6,164464689
2021,3,164464695
2021,3,164464697
2021,6,164464685
2021,3,164464686
2021,6,164464690
2021,6,164464687
2021,3,164380276
2021,6,164380274
2021,3,164380275
2021,3,164380287
2021,6,164380279
2021,6,164380280
2021,6,164380282
2021,6,164380285
2021,6,164380283
2021,6,164380281
2021,6,164380277
2021,6,164380278
2021,6,164380284
2021,6,164380286
2021,3,164404428
2021,6,164404430
2021,3,164404431
2021,6,164404429
2021,3,164404435
2021,6,164404427
2021,3,164404432
2021,3,164404433
2021,3,164404434
2021,6,164464694
2021,3,172403052
2021,6,172403053
2021,3,172403054
2021,3,172403068
2021,6,172403069
2021,3,172403062
2021,3,172403050
2021,6,172403051
2021,3,172403066
2021,6,172403067
2021,3,172403059
2021,6,172403060
2021,3,172403061
2021,3,172403064
2021,3,172403056
2021,6,172403057
2021,3,172403063
2021,3,172403058
2021,3,172403055
2021,3,174148495
2021,6,174148496
2021,3,174148499
2021,6,174148500
2021,3,174148501
2021,6,174148504
2021,3,174148498
2021,3,174148502
2021,6,174148503
2021,3,174148497
2021,3,174482768
2021,6,174482769
2021,3,174482766
2021,3,174482767
2021,3,175949893
2021,3,175949892
2021,3,175949888
2021,6,175949889
2021,3,175949890
2021,6,175949891
2021,3,175949894
2021,6,175949895
2021,6,170391047
2021,6,170391048
2021,3,170391045
2021,6,170391045
2021,3,170391054
2021,6,170391054
2021,3,166652135
2021,3,166652140
2021,6,166652139
2021,1,166652129
2021,2,166652133
2021,3,166652133
2021,6,166652133
2021,6,166652134
2021,3,166652126
2021,2,166652128
2021,6,166652128
2021,6,166652130
2021,3,166652136
2021,8,166652131
2021,6,166652127
2021,3,166652141
2021,6,166652132
2021,6,166652137
2021,2,166652138
2021,6,166652138
2021,3,166652143
2021,3,166652142
2021,2,166652232
2021,6,166652232
2021,6,166652233
2021,8,166652145
2021,3,166652146
2021,3,166652144
2021,6,166652144
2021,3,168239376
2021,3,168239378
2021,6,168239379
2021,3,168239391
2021,6,168239388
2021,6,168239389
2021,6,168239390
2021,3,168239375
2021,6,168239375
2021,3,168239380
2021,3,168239381
2021,6,168239381
2021,3,168239387
2021,6,168239387
2021,3,168239382
2021,6,168239382
2021,3,168239383
2021,6,168239383
2021,6,168239384
2021,6,168239385
2021,6,168239386
2021,6,170391046
2021,6,170391051
2021,3,170391049
2021,3,170391050
2021,3,170391053
2021,6,170391053
2021,6,170391052
2021,6,170391044
2021,3,170391065
2021,3,170391059
2021,3,170391062
2021,3,170391060
2021,6,170391063
2021,3,170391057
2021,6,170391056
2021,3,170391061
2021,6,170391058
2021,3,170391055
2021,6,170391055
2021,3,170391064
2021,9,161635763
2021,6,169518150
2021,9,161639934
2021,6,161635771
2021,6,161635770
2021,9,161635773
2021,9,161635772
2021,9,161635777
2021,6,161635780
2021,6,161639939
2021,6,161635782
2021,6,161635783
2021,9,161639941
2021,9,161635784
2021,6,163133220
2021,9,161635785
2021,6,161639944
2021,6,161639943
2021,6,170623395
2021,6,170623396
2021,9,161635790
2021,6,161635796
2021,9,161639951
2021,9,161639954
2021,9,163133223
2021,9,164574237
2021,9,161635804
2021,6,161639960
2021,6,161635807
2021,9,161635806
2021,6,161639961
2021,9,161639962
2021,9,161635809
2021,6,163133224
2021,6,161635813
2021,9,163133225
2021,9,161635815
2021,9,161635819
2021,6,161635820
2021,6,161635821
2021,9,161635822
2021,9,161635824
2021,9,161635826
2021,9,161635827
2021,2,161639968
2021,6,161635828
2021,9,161635829
2021,6,161635831
2021,6,161635832
2021,6,161635833
2021,6,164574238
2021,6,164574239
2021,9,161635834
2021,9,161635894
2021,9,161635893
2021,6,161635898
2021,9,161635906
2021,6,161635908
2021,6,161635907
2021,9,161635910
2021,6,161635924
2021,6,161635931
2021,6,161635932
2021,9,171734811
2021,3,166646045
2021,6,161635946
2021,6,161635948
2021,6,161635949
2021,6,161635952
2021,6,161635951
2021,3,161640057
2021,3,161635963
2021,3,161640060
2021,6,161640059
2021,6,164574243
2021,6,164574244
2021,9,161635983
2021,9,173605916
2021,6,161635993
2021,9,161635994
2021,3,161635997
2021,6,164574245
2021,6,161636001
2021,9,161636011
2021,9,161636029
2021,9,161636032
2021,9,161636084
2021,9,161636086
2021,9,161636091
2021,6,166646052
2021,6,161640076
2021,9,161636106
2021,6,161640080
2021,6,161640079
2021,9,161636109
2021,6,161636110
2021,8,161636112
2021,6,166646053
2021,6,166646054
2021,6,161640088
2021,6,166646141
2021,9,166646142
2021,9,161640093
2021,5,161640094
2021,6,161640094
2021,9,161640095
2021,9,161636127
2021,9,161640097
2021,9,171734815
2021,9,161640099
2021,9,161636130
2021,9,161640100
2021,6,161636132
2021,9,161636138
2021,6,161640109
2021,6,161641183
2021,9,161640233
2021,6,178247546
2021,6,178247547
2021,6,161640238
2021,6,161640239
2021,6,164574253
2021,6,164574254
2021,6,164574255
2021,3,164574256
2021,6,161640244
2021,6,161640245
2021,6,161640247
2021,3,161641191
2021,1,161641190
2021,9,161640256
2021,2,161640264
2021,6,165616827
2021,9,161640268
2021,9,163133233
2021,9,161640273
2021,9,161640274
2021,6,163133234
2021,6,163133235
2021,6,161640282
2021,9,161640284
2021,6,161640286
2021,6,161640287
2021,6,161640285
2021,9,163133237
2021,6,163133238
2021,6,163133239
2021,6,161640297
2021,9,161641202
2021,9,161640302
2021,6,161640303
2021,9,161641206
2021,9,161641205
2021,9,161640316
2021,9,161641210
2021,6,164574257
2021,6,164574258
2021,6,164574259
2021,3,164574260
2021,9,161640326
2021,6,163133246
2021,9,163133248
2021,9,161640339
2021,3,166646056
2021,6,163129599
2021,8,161640346
2021,9,161640351
2021,9,161640354
2021,6,161640356
2021,6,161640355
2021,9,161640359
2021,9,161640360
2021,9,161640381
2021,9,161641236
2021,6,161640385
2021,9,161640386
2021,9,161640387
2021,9,161641237
2021,6,161641238
2021,9,163129600
2021,9,161640392
2021,6,161640393
2021,6,161640394
2021,9,178247548
2021,9,161641243
2021,9,163133249
2021,9,161640400
2021,8,161640402
2021,9,161641245
2021,6,161640406
2021,6,161640408
2021,6,164574264
2021,6,161641249
2021,6,163129602
2021,9,161640419
2021,6,161640420
2021,6,161640421
2021,9,171734817
2021,6,171734820
2021,6,161640423
2021,9,161640425
2021,6,161641264
2021,6,161641265
2021,6,165616828
2021,9,161640440
2021,6,161640442
2021,9,161640441
2021,9,161641273
2021,6,161640445
2021,6,161640444
2021,6,164574266
2021,9,161641279
2021,6,166646058
2021,6,166646059
2021,9,161641297
2021,6,163129606
2021,6,163129607
2021,6,164574269
2021,6,164574270
2021,8,173605917
2021,8,173605918
2021,3,164574271
2021,6,164574272
2021,6,161641320
2021,6,161641323
2021,6,161641321
2021,6,161641322
2021,6,174659578
2021,9,161640480
2021,9,161641333
2021,9,161641334
2021,2,164574274
2021,9,161641338
2021,6,161641342
2021,9,161641348
2021,2,161641354
2021,9,161641356
2021,9,161641364
2021,9,161641365
2021,9,161641367
2021,6,161641371
2021,6,163133254
2021,9,161641375
2021,2,164574277
2021,9,163129610
2021,9,161641384
2021,6,161640484
2021,6,161640483
2021,9,161641387
2021,6,165616831
2021,6,161641409
2021,9,161640501
2021,6,161640502
2021,9,161640503
2021,9,161640504
2021,6,164574278
2021,5,164574280
2021,6,164574280
2021,9,164574281
2021,9,161641421
2021,6,161641422
2021,6,163129615
2021,6,161641424
2021,6,161641428
2021,9,161640515
2021,6,161640516
2021,6,161640517
2021,9,161641431
2021,9,161641432
2021,3,164574283
2021,9,161640529
2021,9,161640532
2021,6,161640533
2021,6,161640537
2021,3,174659582
2021,9,161641455
2021,9,161640542
2021,6,161641458
2021,6,161641457
2021,9,161640544
2021,9,161640546
2021,6,168246426
2021,6,168246427
2021,6,168246428
2021,6,161640555
2021,8,161640555
2021,6,161640554
2021,8,161640554
2021,6,161640557
2021,9,161641463
2021,2,161640560
2021,6,161641467
2021,6,161640563
2021,6,161640562
2021,6,161641470
2021,6,161641469
2021,6,164574292
2021,6,164574293
2021,6,164574294
2021,9,161641471
2021,6,161641472
2021,9,161641474
2021,9,161640575
2021,9,161641480
2021,9,161641483
2021,6,161641485
2021,6,161641484
2021,6,164574296
2021,6,164574297
2021,6,161641486
2021,9,161640586
2021,6,164574298
2021,6,161640590
2021,9,161640591
2021,6,164574300
2021,3,164574301
2021,9,161640593
2021,9,161640596
2021,9,161640597
2021,9,168246429
2021,9,161640602
2021,9,161641494
2021,9,161640603
2021,9,163129623
2021,6,161641495
2021,6,161640610
2021,6,161640611
2021,6,163133263
2021,6,161640613
2021,8,161640613
2021,6,161640615
2021,8,161640615
2021,9,163133264
2021,9,161641504
2021,9,161640630
2021,3,161640673
2021,6,161640673
2021,9,161641520
2021,3,163133265
2021,6,163133265
2021,8,163133265
2021,6,163129627
2021,6,163129628
2021,9,161641539
2021,6,161641540
2021,9,163129630
2021,9,161641544
2021,6,173605922
2021,6,163129949
2021,6,163129948
2021,9,163133739
2021,9,163129950
2021,9,163129966
2021,9,163133761
2021,6,163129969
2021,6,163133762
2021,9,163133763
2021,9,178247549
2021,6,163133765
2021,9,163129978
2021,6,163133768
2021,9,163129988
2021,6,163129992
2021,6,163133777
2021,9,163130067
2021,9,163133783
2021,9,163130070
2021,9,163130072
2021,6,163130077
2021,6,163130076
2021,6,163130082
2021,6,163130083
2021,6,163133787
2021,6,163133788
2021,9,163130085
2021,6,163130089
2021,6,163130090
2021,6,163133793
2021,6,163133792
2021,9,163133796
2021,9,163130091
2021,6,164574349
2021,6,164574350
2021,6,163133798
2021,9,163133802
2021,6,164574351
2021,6,164574352
2021,9,163133803
2021,6,164574353
2021,3,164574354
2021,9,163133808
2021,9,163133809
2021,9,163130098
2021,6,163133812
2021,6,163133818
2021,6,163133817
2021,5,163133822
2021,9,163133829
2021,9,163130103
2021,2,163133834
2021,9,163133835
2021,9,163133836
2021,6,163133959
2021,6,164574360
2021,6,163133960
2021,9,163130200
2021,2,163133962
2021,9,163130203
2021,6,163133967
2021,6,163133969
2021,9,163133970
2021,6,163133977
2021,9,163133976
2021,9,163133978
2021,6,163133981
2021,8,163133987
2021,8,163133986
2021,6,163133989
2021,6,163133988
2021,6,163133991
2021,6,163133990
2021,9,163133992
2021,6,173605940
2021,6,173605941
2021,6,163130212
2021,9,163134032
2021,9,163134031
2021,9,163130215
2021,6,168246433
2021,6,168246434
2021,9,164574370
2021,3,163134043
2021,6,164574372
2021,9,163130245
2021,6,163134064
2021,9,163134065
2021,9,163134071
2021,3,169518168
2021,6,166646158
2021,6,166646159
2021,6,166646160
2021,9,163134075
2021,9,163130254
2021,9,163130255
2021,6,163130257
2021,6,163134078
2021,6,163134079
2021,3,166646161
2021,6,164574377
2021,4,163134082
2021,6,163134082
2021,9,163130263
2021,3,163130265
2021,6,163130264
2021,3,170623400
2021,9,164574383
2021,9,163134095
2021,9,163134096
2021,6,163134098
2021,6,163134097
2021,6,163130269
2021,5,166646163
2021,6,163134101
2021,6,163130272
2021,6,163134103
2021,6,163134106
2021,9,163134114
2021,9,163134113
2021,9,163134117
2021,6,163130277
2021,6,163134118
2021,9,163134120
2021,6,164574386
2021,3,164574387
2021,9,163130278
2021,9,163134125
2021,9,163130279
2021,6,163130280
2021,9,163130282
2021,8,163134130
2021,9,163130283
2021,6,163130284
2021,6,163134132
2021,6,163134131
2021,9,163134133
2021,6,163134134
2021,6,163130286
2021,6,163130287
2021,6,174659594
2021,6,163134140
2021,6,163134139
2021,6,163134151
2021,6,163134155
2021,2,163134158
2021,6,163134160
2021,6,163134169
2021,2,163134178
2021,9,163134185
2021,9,164574395
2021,9,163134188
2021,6,163134189
2021,6,164574397
2021,9,163134192
2021,6,163134195
2021,6,163134203
2021,6,163134202
2021,9,163134208
2021,9,163134209
2021,9,163134211
2021,9,163134214
2021,9,163134215
2021,6,163134216
2021,6,164574399
2021,9,163134220
2021,6,163134221
2021,6,163134222
2021,9,163134223
2021,2,163134231
2021,9,163130290
2021,9,164574402
2021,9,163130291
2021,3,163130345
2021,6,164574403
2021,6,164574404
2021,9,163130346
2021,6,163130350
2021,2,163130351
2021,2,163134365
2021,9,163134381
2021,9,164574408
2021,9,163134385
2021,8,163134387
2021,8,163134388
2021,6,163134389
2021,6,163134395
2021,8,163134395
2021,6,163134394
2021,8,163134394
2021,9,163134419
2021,9,163134421
2021,6,163134425
2021,6,163134429
2021,6,163134430
2021,6,163134432
2021,9,163134440
2021,9,163134451
2021,9,163134452
2021,6,163134465
2021,6,163134468
2021,6,163134467
2021,6,166646169
2021,6,166646170
2021,9,163134477
2021,9,163134478
2021,6,163134484
2021,3,163134493
2021,6,163134492
2021,6,163134490
2021,6,163134491
2021,9,163130374
2021,9,163130377
2021,9,163134501
2021,9,163134502
2021,6,170623403
2021,6,163130399
2021,6,164574420
2021,6,164574421
2021,9,163134568
2021,6,163134572
2021,3,163134574
2021,6,163134573
2021,2,164574426
2021,9,163134578
2021,9,163134579
2021,9,163134584
2021,9,163134587
2021,9,163134588
2021,9,163134589
2021,9,163134590
2021,6,164574430
2021,6,165616855
2021,6,165616856
2021,6,165616857
2021,9,165616858
2021,8,163130461
2021,6,163134606
2021,9,163134607
2021,6,163130462
2021,6,163134610
2021,6,163134609
2021,9,163130465
2021,9,163130466
2021,6,163130467
2021,6,166646171
2021,6,166646172
2021,6,163130468
2021,6,163130469
2021,6,163130471
2021,6,163130470
2021,6,163130472
2021,6,163134615
2021,6,164574442
2021,6,164574443
2021,9,163134618
2021,6,163130491
2021,6,163130493
2021,6,163130494
2021,9,164574544
2021,6,164574545
2021,9,163130497
2021,9,163130500
2021,2,163130503
2021,6,163130504
2021,9,164574546
2021,9,163130507
2021,6,168246772
2021,6,163134623
2021,6,163130512
2021,9,163130513
2021,9,163134639
2021,9,163130521
2021,9,163130522
2021,9,163134640
2021,9,163134641
2021,9,164574448
2021,9,163130527
2021,9,163130528
2021,9,163134646
2021,9,163134647
2021,6,165616859
2021,6,165616860
2021,9,163130532
2021,9,163134650
2021,9,163130533
2021,9,163130534
2021,9,163134654
2021,6,163130538
2021,9,163134655
2021,9,164574457
2021,9,164574733
2021,9,164574734
2021,8,164574736
2021,1,164574742
2021,3,164574742
2021,6,164574742
2021,1,164574743
2021,3,164574743
2021,6,164574743
2021,9,173605995
2021,9,164574756
2021,6,164574757
2021,6,164574758
2021,9,164574759
2021,6,165616925
2021,9,164574768
2021,6,165616927
2021,6,165616928
2021,6,164574777
2021,6,164574778
2021,9,164574789
2021,9,164575312
2021,9,164575316
2021,9,164575317
2021,9,164575319
2021,6,165616930
2021,6,165616931
2021,9,164575322
2021,9,164575323
2021,9,164575325
2021,9,164575326
2021,6,164575327
2021,8,164575328
2021,6,164575332
2021,6,164575340
2021,9,164575342
2021,6,164575343
2021,6,164575344
2021,6,164575345
2021,2,164575353
2021,2,164575355
2021,9,164575358
2021,9,164575359
2021,9,164575360
2021,9,164575363
2021,2,164575364
2021,3,164575365
2021,6,164575367
2021,9,164575372
2021,9,164575380
2021,9,164575382
2021,6,166646191
2021,9,164575385
2021,9,164575386
2021,6,164575387
2021,6,164575388
2021,9,164575390
2021,9,164575391
2021,15,165616937
2021,9,171734845
2021,9,164575402
2021,9,174660246
2021,9,164575405
2021,6,164575406
2021,6,164575407
2021,9,164575408
2021,9,164575409
2021,9,164575410
2021,3,174659607
2021,6,164575415
2021,6,164575416
2021,6,166646192
2021,6,166646193
2021,6,166646194
2021,12,164575430
2021,9,164575454
2021,9,164575462
2021,6,165616938
2021,6,165616939
2021,6,164575480
2021,6,164575481
2021,9,164575483
2021,6,164575491
2021,6,164575492
2021,6,164575493
2021,2,164575498
2021,9,164575501
2021,9,164575502
2021,1,164575504
2021,6,164575505
2021,9,164575513
2021,9,164575517
2021,9,164575519
2021,9,164575520
2021,6,164575522
2021,9,164575523
2021,6,165616941
2021,6,164575716
2021,3,166646195
2021,6,166646196
2021,6,164575533
2021,6,164575542
2021,9,164575543
2021,3,170623407
2021,9,164575555
2021,9,175680760
2021,3,168246441
2021,6,164575564
2021,6,164575565
2021,6,165616943
2021,9,164575568
2021,3,164575574
2021,6,164575574
2021,3,164575575
2021,6,164575575
2021,9,164575720
2021,6,165616944
2021,9,164575725
2021,9,164575726
2021,3,164575727
2021,6,164575729
2021,4,164575730
2021,6,164575730
2021,9,164575731
2021,6,165616946
2021,6,165616947
2021,6,165616948
2021,6,164575736
2021,6,164575737
2021,6,164575738
2021,6,165616949
2021,6,165616950
2021,6,164575741
2021,9,164575750
2021,1,164575751
2021,6,164575751
2021,4,164575757
2021,6,164575757
2021,3,164575758
2021,6,164575764
2021,6,164575765
2021,6,164575766
2021,9,164575767
2021,6,164575768
2021,9,164575773
2021,9,164575775
2021,6,164575778
2021,6,164575779
2021,9,164575780
2021,2,165616953
2021,9,164575786
2021,6,165616955
2021,6,164575790
2021,6,164575791
2021,9,164575792
2021,9,164575794
2021,6,164575795
2021,9,164575798
2021,9,164575808
2021,9,164575810
2021,9,171734848
2021,6,164575813
2021,8,164575813
2021,3,164575814
2021,6,164575814
2021,8,164575814
2021,9,164575817
2021,9,164575821
2021,6,166646201
2021,6,166646202
2021,9,164575825
2021,9,164575826
2021,9,164575828
2021,6,164575830
2021,6,174659609
2021,9,164575832
2021,9,164575834
2021,9,164575835
2021,5,164575886
2021,6,164575887
2021,6,164575890
2021,6,164575891
2021,6,164575895
2021,6,164575896
2021,9,164575898
2021,9,164575901
2021,2,164575910
2021,6,164575913
2021,6,168246442
2021,6,164575916
2021,3,169518206
2021,6,164575923
2021,9,164575927
2021,6,164575931
2021,6,164575935
2021,6,164575941
2021,9,164575942
2021,9,164575943
2021,6,164575945
2021,3,164575946
2021,9,164575949
2021,6,164575950
2021,15,164575952
2021,6,164575953
2021,6,164575956
2021,9,164575957
2021,6,164576040
2021,2,164575960
2021,9,164575963
2021,9,164575965
2021,9,164575968
2021,6,164575969
2021,6,164575970
2021,9,164575973
2021,9,164575974
2021,9,168246445
2021,9,164575977
2021,6,164575979
2021,6,164575984
2021,6,164575985
2021,6,164575986
2021,6,164575994
2021,9,164576000
2021,6,166646204
2021,6,164576047
2021,6,164576048
2021,6,164576051
2021,9,164576055
2021,6,164576058
2021,6,164576059
2021,6,164576060
2021,9,164576062
2021,6,164576063
2021,9,164576064
2021,9,164576065
2021,6,168246447
2021,6,164576067
2021,8,164576067
2021,6,164576068
2021,8,164576068
2021,6,164576071
2021,2,164576077
2021,9,164576079
2021,9,164576080
2021,6,164576081
2021,6,164576082
2021,6,166646205
2021,9,164576088
2021,6,164576091
2021,6,164576092
2021,8,164576092
2021,6,164576095
2021,6,164576096
2021,9,164576097
2021,3,164576108
2021,9,164576113
2021,9,164576114
2021,6,164576117
2021,6,164576118
2021,9,164576119
2021,9,164576120
2021,6,164576121
2021,6,164576122
2021,9,164576124
2021,9,164576125
2021,9,164576126
2021,9,164576127
2021,9,164576131
2021,9,164576132
2021,9,164576133
2021,9,164576134
2021,6,164576138
2021,9,164576139
2021,9,164576148
2021,6,164576150
2021,9,164576151
2021,6,164576152
2021,6,164576153
2021,6,166646210
2021,6,164576157
2021,6,164576158
2021,9,164576159
2021,9,164576160
2021,6,166646212
2021,6,164576378
2021,6,164576379
2021,6,164576380
2021,9,164576382
2021,9,164576383
2021,9,164576384
2021,9,164576385
2021,9,164576386
2021,8,164576392
2021,9,164576398
2021,9,164576399
2021,9,164576401
2021,6,166646214
2021,6,166646215
2021,6,164576409
2021,9,164576410
2021,9,168246452
2021,9,164576427
2021,9,164576428
2021,9,164576429
2021,9,164576430
2021,6,164576442
2021,6,164576443
2021,6,174659612
2021,6,174659613
2021,9,164576447
2021,6,166646216
2021,6,166646217
2021,6,165616969
2021,9,164576460
2021,9,164576461
2021,6,164576468
