data_year,property_id,incident_id,prop_loss_id,stolen_count,recovered_count
2021,147595215,148112801,6,,
2021,142659377,142370593,7,,
2021,142659378,142370594,4,,
2021,142659381,142370597,7,,
2021,142659383,142370599,6,,
2021,142659382,142370598,6,,
2021,142659384,142370600,7,,
2021,142659385,142370602,5,,1
2021,142659386,142370602,7,1,
2021,142659387,142370603,6,,
2021,142659388,142370604,6,,
2021,143142070,142933001,4,,
2021,143142071,142933001,7,,
2021,142659305,142370511,6,,
2021,142659405,142370626,1,,
2021,142659406,142370626,4,,
2021,142659409,142370629,7,1,
2021,142659407,142370627,4,,
2021,142659408,142370628,7,,
2021,143142072,142933002,7,,
2021,142659410,142370630,6,,
2021,143142073,142933003,5,,
2021,143142074,142933003,7,,
2021,142659411,142370631,7,,
2021,142659270,142370478,7,,
2021,142659271,142370479,7,,
2021,142659272,142370481,1,,
2021,142659273,142370482,6,,
2021,142659275,142370484,6,,
2021,142659274,142370483,7,,
2021,142659278,142370486,6,,
2021,142659276,142370485,5,,
2021,142659277,142370485,7,,
2021,142659279,142370487,4,,
2021,142659280,142370487,5,,
2021,142659281,142370487,7,,
2021,142659282,142370489,6,,
2021,142659283,142370490,5,,
2021,142659284,142370490,7,,
2021,143141453,142932395,5,,
2021,143141454,142932395,7,,
2021,142659285,142370491,7,,
2021,142659286,142370492,6,,
2021,142659287,142370493,5,,
2021,142659288,142370493,6,,
2021,142659289,142370493,7,,
2021,142659291,142370495,7,,
2021,142659290,142370494,7,,
2021,142659292,142370496,4,,
2021,142659293,142370497,7,,
2021,143141455,142932399,4,,
2021,142659294,142370498,6,,
2021,142659295,142370499,5,,
2021,142659296,142370499,7,,
2021,142659297,142370500,5,,
2021,142659301,142370505,7,,
2021,142659302,142370506,7,,
2021,142659303,142370507,1,,
2021,147595338,148112930,6,,
2021,142659453,142370678,4,,
2021,142659028,142370189,3,,
2021,142659029,142370189,7,,
2021,142659030,142370190,7,,
2021,142659032,142370195,6,,
2021,142659033,142370196,6,,
2021,143141829,142932762,7,,
2021,142659035,142370198,4,,
2021,142659036,142370199,7,1,
2021,143141830,142932763,5,,
2021,143141831,142932763,6,,
2021,143141832,142932763,7,,
2021,143141833,142932764,7,,
2021,142659037,142370202,6,,
2021,142659038,142370204,1,,
2021,142659040,142370206,7,,
2021,143141834,142932765,3,,
2021,143141835,142932765,7,,
2021,143141837,142932767,7,,
2021,143141836,142932766,7,,
2021,142659042,142370209,7,,
2021,142659041,142370208,7,,
2021,142659043,142370210,6,,
2021,143141838,142932768,5,,
2021,143141839,142932768,7,,
2021,143141840,142932769,5,,
2021,143141841,142932769,7,,
2021,142659044,142370211,7,,
2021,144004758,143931540,6,,
2021,142659045,142370213,6,,
2021,142659046,142370214,7,,
2021,142659047,142370215,4,,
2021,142659048,142370217,7,,
2021,142659049,142370218,7,,
2021,142659052,142370222,7,,
2021,142659051,142370220,6,,
2021,142659050,142370219,7,,
2021,142659053,142370224,7,,
2021,142659054,142370226,7,,
2021,142659055,142370227,7,,
2021,142659056,142370228,1,,
2021,142659058,142370231,6,,
2021,142659057,142370229,4,,
2021,142659059,142370234,6,,
2021,142659060,142370235,6,,
2021,142659061,142370236,6,,
2021,142659062,142370239,7,,
2021,142659063,142370240,6,,
2021,142659064,142370241,4,,
2021,142659196,142370384,6,,
2021,147595079,148112661,5,,
2021,147595080,148112661,7,,
2021,142659195,142370383,7,,
2021,143141695,142932637,5,,
2021,143141696,142932637,7,,
2021,142659197,142370385,7,,
2021,142659198,142370386,5,,
2021,142659199,142370386,7,,
2021,142659200,142370387,7,,
2021,143141697,142932638,7,,
2021,142659202,142370390,7,,
2021,142659201,142370389,7,,
2021,149353915,150147000,5,,1
2021,149353916,150147000,7,1,
2021,142659203,142370393,6,,
2021,142659204,142370394,6,,
2021,144006819,143933901,6,,
2021,144006820,143933902,7,,
2021,142659207,142370404,7,1,
2021,147595081,148112662,6,,
2021,142659209,142370406,6,,
2021,142659210,142370408,6,,
2021,142659211,142370410,6,,
2021,142659212,142370413,7,,
2021,142659213,142370414,6,,
2021,142659214,142370415,3,,
2021,142659215,142370415,7,,
2021,143141698,142932639,4,,
2021,143141699,142932639,7,,
2021,145378525,145529609,7,,
2021,142659217,142370418,4,,
2021,142659218,142370419,7,,
2021,142659219,142370421,6,,
2021,142659220,142370422,6,,
2021,142659221,142370423,7,,
2021,142659225,142370427,6,,
2021,144006822,143933904,5,,
2021,144006823,143933904,7,,
2021,142659222,142370424,7,1,
2021,142659223,142370425,6,,
2021,142659224,142370426,6,,
2021,142659226,142370428,6,,
2021,142659227,142370429,6,,
2021,142659228,142370430,7,,
2021,142659229,142370431,6,,
2021,142659231,142370433,7,,
2021,142659232,142370434,6,,
2021,142659233,142370434,7,,
2021,142659235,142370437,4,,
2021,142659236,142370439,7,,
2021,142659237,142370440,7,,
2021,142659238,142370441,4,,
2021,142659239,142370442,7,,
2021,142659240,142370443,6,,
2021,142659412,142370632,6,,
2021,144560096,144593540,5,,
2021,144560097,144593540,6,,
2021,142659413,142370634,6,,
2021,142659414,142370635,7,,
2021,142659415,142370636,4,,
2021,144006026,143933002,6,,
2021,142659416,142370638,6,,
2021,143141456,142932401,7,,
2021,142659417,142370639,7,1,
2021,142659418,142370640,7,,
2021,142659419,142370641,7,,
2021,142659420,142370642,7,,
2021,142659421,142370643,6,,
2021,142659422,142370644,4,,
2021,142659423,142370645,6,,
2021,142659425,142370649,6,,
2021,142659424,142370647,7,,
2021,142659426,142370650,7,,
2021,142659427,142370651,4,,
2021,142659429,142370653,3,,
2021,142659428,142370652,7,,
2021,142659430,142370654,5,,
2021,142659431,142370654,7,,
2021,142659432,142370656,6,,
2021,142659433,142370657,3,,
2021,142659434,142370658,5,,
2021,142659435,142370658,7,,
2021,142659439,142370662,7,,
2021,142659437,142370660,7,,
2021,142659438,142370661,7,,
2021,142659440,142370663,4,,
2021,144558348,144591406,1,,
2021,144558349,144591406,4,,
2021,142659441,142370664,6,,
2021,142659444,142370666,6,,
2021,143141457,142932402,5,,1
2021,143141458,142932402,7,1,
2021,142659445,142370667,7,,
2021,143141459,142932403,7,,
2021,142659312,142370522,6,,
2021,142659448,142370671,7,,
2021,142659306,142370514,4,,
2021,144004760,143931543,4,,
2021,142659308,142370516,6,,
2021,142659307,142370515,7,,
2021,142659311,142370521,4,,
2021,142659309,142370518,6,,
2021,142659310,142370519,6,,
2021,142659313,142370523,7,,
2021,142659314,142370524,7,,
2021,143142075,142933005,7,,
2021,143142076,142933006,6,,
2021,142659315,142370526,6,,
2021,142659317,142370528,6,,
2021,143142077,142933007,7,,
2021,147595083,148112664,6,,
2021,142659318,142370530,1,,
2021,143142078,142933008,5,,1
2021,143142079,142933008,7,1,
2021,142659319,142370531,6,,
2021,142659320,142370533,7,,
2021,143142080,142933009,6,,
2021,142659321,142370534,7,,
2021,142659323,142370536,4,,
2021,142659324,142370537,6,,
2021,142659454,142370679,7,,
2021,142659325,142370539,7,,
2021,144004762,143931545,5,,1
2021,144004763,143931545,7,1,
2021,142659326,142370540,7,,
2021,142659327,142370541,7,,
2021,144004765,143931547,1,,
2021,144004766,143931547,4,,
2021,142659328,142370542,6,,
2021,144558346,144591404,7,,
2021,142659330,142370544,7,,
2021,142659331,142370546,6,,
2021,142659333,142370548,7,,
2021,143141444,142932387,6,,
2021,142659335,142370551,4,,
2021,142659334,142370550,4,,
2021,142659336,142370552,7,,
2021,142659337,142370553,6,,
2021,142659338,142370555,7,,
2021,142659339,142370557,7,,
2021,142659067,142370243,7,,
2021,143141842,142932770,7,,
2021,142659113,142370297,7,,
2021,142659114,142370298,6,,
2021,142659115,142370299,7,,
2021,142659117,142370303,6,,
2021,142659116,142370302,7,,
2021,142659118,142370304,7,,
2021,142659119,142370305,6,,
2021,142659121,142370307,6,,
2021,142659122,142370308,4,,
2021,142659124,142370310,4,,
2021,142659127,142370313,6,,
2021,144558344,144591400,7,,
2021,143141843,142932771,5,,
2021,143141844,142932771,7,,
2021,142659125,142370311,6,,
2021,142659126,142370312,4,,
2021,142659128,142370314,6,,
2021,142659129,142370316,6,,
2021,143141846,142932773,5,,1
2021,143141847,142932773,6,,
2021,143141848,142932773,7,1,
2021,142659130,142370317,7,,
2021,142659131,142370318,7,,
2021,142659132,142370319,7,,
2021,143141849,142932774,6,,
2021,142659133,142370322,4,,
2021,143141850,142932775,7,,
2021,142659134,142370323,7,,
2021,142659135,142370324,4,,
2021,142659136,142370325,6,,
2021,142659137,142370326,6,,
2021,142659138,142370327,7,,
2021,142659139,142370328,5,,
2021,142659140,142370328,7,,
2021,142659141,142370330,4,,
2021,142659142,142370330,5,,1
2021,142659143,142370330,7,1,
2021,143141851,142932776,5,,
2021,143141852,142932776,7,,
2021,142659145,142370334,7,,
2021,142659243,142370446,3,,
2021,142659244,142370446,5,,
2021,142659245,142370446,7,,
2021,147596136,148113866,6,,
2021,142659241,142370444,6,,
2021,142659242,142370445,4,,
2021,142659246,142370448,6,,
2021,147595082,148112663,6,,
2021,142659248,142370450,7,,
2021,142659250,142370452,6,,
2021,142659251,142370454,7,,
2021,142659252,142370455,7,1,
2021,142659253,142370457,6,,
2021,143141460,142932404,7,,
2021,143141221,142932086,4,,
2021,143141222,142932086,7,,
2021,142659254,142370459,6,,
2021,142659255,142370461,4,,
2021,142659256,142370463,6,,
2021,142659257,142370464,7,,
2021,142659258,142370465,1,,
2021,142659259,142370466,7,,
2021,142659260,142370467,4,,
2021,142659261,142370468,7,,
2021,142659262,142370470,7,,
2021,142659263,142370471,4,,
2021,142659264,142370471,7,,
2021,142659265,142370472,4,,
2021,142659266,142370473,7,,
2021,144006029,143933005,6,,
2021,144006030,143933006,6,,
2021,144006031,143933007,6,,
2021,144006032,143933008,6,,
2021,144006033,143933009,6,,
2021,143141461,142932405,4,,
2021,143141462,142932405,7,,
2021,143141463,142932406,7,,
2021,142659268,142370476,7,,
2021,149353924,150147005,1,,
2021,149353925,150147005,6,,
2021,144006034,143933010,6,,
2021,144005974,143932936,6,,
2021,144005181,143932035,6,,
2021,144005184,143932040,5,,
2021,144005185,143932040,7,,
2021,144005188,143932044,6,,
2021,144005189,143932047,6,,
2021,144005190,143932049,7,,
2021,144005191,143932050,6,,
2021,142659340,142370558,4,,
2021,142659341,142370558,7,,
2021,144005192,143932052,6,,
2021,143141853,142932777,5,,
2021,143141854,142932777,7,,
2021,144005193,143932053,7,1,
2021,144005194,143932057,6,,
2021,144005195,143932058,7,,
2021,144005197,143932060,7,,
2021,144005198,143932061,5,,1
2021,144005199,143932061,7,1,
2021,143141855,142932778,5,,1
2021,143141856,142932778,7,1,
2021,144005200,143932062,7,,
2021,144005201,143932064,4,,
2021,144005202,143932065,4,,
2021,142659342,142370559,7,,
2021,144005204,143932067,4,,
2021,143141857,142932780,7,,
2021,144005206,143932069,4,,
2021,144005205,143932068,7,,
2021,144005208,143932071,4,,
2021,144005209,143932072,6,,
2021,144005210,143932072,7,,
2021,144005214,143932076,6,,
2021,144005212,143932075,5,,
2021,144005213,143932075,7,,
2021,145378546,145529626,6,,
2021,142659343,142370560,7,,
2021,144005219,143932080,7,,
2021,144005220,143932081,6,,
2021,144005222,143932084,6,,
2021,144005224,143932086,6,,
2021,144005228,143932090,6,,
2021,144005225,143932087,7,1,
2021,144005226,143932088,1,,
2021,144005231,143932092,6,,
2021,144005232,143932093,7,,
2021,143141858,142932781,7,,
2021,144005234,143932095,7,,
2021,144005236,143932099,1,,
2021,144005235,143932097,4,,
2021,144005237,143932101,6,,
2021,144005238,143932102,7,,
2021,144005240,143932104,7,,
2021,144004767,143931548,6,,
2021,142659344,142370561,5,,
2021,142659345,142370561,6,,
2021,142659346,142370561,7,,
2021,144532810,144560622,1,,
2021,144004769,143931550,4,,
2021,144004770,143931552,5,,
2021,144004771,143931552,7,,
2021,144004772,143931553,7,,
2021,144004775,143931555,5,,
2021,144004776,143931555,7,,
2021,143141701,142932641,5,,
2021,143141702,142932641,7,,
2021,144004777,143931556,7,,
2021,142659347,142370563,7,,
2021,142659348,142370564,7,,
2021,144004779,143931559,5,,
2021,144004780,143931559,7,,
2021,144004782,143931561,6,,
2021,144004783,143931561,7,,
2021,144004785,143931564,6,,
2021,149115651,149869801,1,,
2021,149115652,149869801,6,,
2021,144004786,143931566,4,,
2021,144004787,143931566,7,,
2021,144004789,143931568,7,,
2021,144004793,143931571,7,,
2021,144004790,143931569,4,,
2021,144004794,143931572,1,,
2021,143141705,142932643,7,,
2021,143141706,142932644,7,,
2021,144004796,143931576,1,,
2021,144004795,143931575,7,,
2021,143141708,142932646,7,,
2021,144004799,143931579,7,,
2021,144004798,143931578,7,,
2021,144004801,143931581,7,,
2021,143141709,142932648,5,,
2021,143141710,142932648,7,,
2021,144004802,143931582,7,,
2021,149353922,150147004,5,,1
2021,149353923,150147004,7,1,
2021,142659349,142370565,7,,
2021,145378545,145529625,6,,
2021,144006825,143933908,7,,
2021,144006826,143933909,5,,
2021,144006827,143933909,7,,
2021,144006829,143933911,7,,
2021,144006828,143933910,4,,
2021,144006830,143933913,7,1,
2021,144006831,143933914,6,,
2021,144006833,143933916,6,,
2021,143142081,142933011,5,,
2021,143142082,142933011,7,,
2021,142659147,142370336,7,,
2021,143142083,142933012,7,,
2021,143142086,142933014,7,,
2021,143142084,142933013,5,,
2021,143142085,142933013,7,,
2021,144006835,143933918,7,,
2021,144558675,144591817,7,,
2021,144006836,143933919,5,,1
2021,144006837,143933919,7,1,
2021,144006838,143933920,6,,
2021,144006839,143933923,6,,
2021,144007740,143934924,6,,
2021,144007741,143934925,6,,
2021,144007746,143934928,4,,
2021,144007751,143934933,7,,
2021,144007748,143934930,5,,
2021,144007749,143934930,7,,
2021,144007753,143934936,7,,
2021,144007758,143934942,6,,
2021,144007756,143934939,7,,
2021,143142087,142933016,1,,
2021,144007761,143934945,6,,
2021,143142088,142933017,5,,
2021,143142089,142933017,7,,
2021,143142090,142933018,7,,
2021,144007773,143934957,7,,
2021,144007768,143934954,6,,
2021,144008734,143936106,7,,
2021,144007776,143934961,7,,
2021,144007778,143934964,7,,
2021,143142091,142933019,7,,
2021,144007780,143934967,7,,
2021,144007781,143934969,6,,
2021,144007785,143934972,7,1,
2021,144007791,143934980,7,,
2021,144007790,143934977,7,,
2021,144006035,143933012,7,,
2021,144006036,143933013,4,,
2021,144006037,143933014,4,,
2021,144006038,143933015,4,,
2021,143141464,142932407,7,,
2021,144006039,143933017,7,,
2021,144006042,143933019,5,,
2021,144006043,143933019,7,,
2021,144006040,143933018,4,,
2021,144006041,143933018,7,,
2021,144006044,143933020,7,1,
2021,144006045,143933021,7,1,
2021,146324233,146616526,6,,
2021,144006048,143933024,6,,
2021,144006047,143933023,6,,
2021,144006051,143933027,6,,
2021,144006049,143933025,6,,
2021,144006052,143933028,7,,
2021,144006053,143933030,6,,
2021,143141465,142932409,5,,
2021,143141466,142932409,7,,
2021,144006057,143933034,7,,
2021,143141467,142932410,5,,
2021,143141468,142932410,7,,
2021,144006055,143933032,7,,
2021,144006058,143933035,4,,
2021,144006059,143933037,6,,
2021,144006060,143933038,7,,
2021,144558366,144591424,7,,
2021,144006062,143933040,7,,
2021,144006063,143933041,6,,
2021,144006064,143933042,4,,
2021,144006065,143933043,4,,
2021,144006709,143933774,7,,
2021,143141469,142932411,5,,1
2021,143141470,142932411,7,1,
2021,144006711,143933777,6,,
2021,144006713,143933779,1,,
2021,144006715,143933781,7,,
2021,144006716,143933782,6,,
2021,144006719,143933786,6,,
2021,144006717,143933784,4,,
2021,142659148,142370337,7,,
2021,144006720,143933787,7,,
2021,144562676,144596633,5,,
2021,144562677,144596633,6,,
2021,143141239,142932104,5,,1
2021,143141240,142932104,7,1,
2021,144004805,143931586,4,,
2021,142659350,142370566,7,,
2021,144004807,143931588,7,,
2021,144004808,143931589,7,,
2021,146324230,146616524,1,,
2021,144004811,143931592,6,,
2021,144004812,143931593,7,,
2021,143141859,142932783,6,,
2021,144004814,143931595,4,,
2021,144004813,143931594,7,,
2021,144004815,143931596,7,,
2021,144004816,143931597,5,,
2021,144004817,143931597,7,,
2021,147595141,148112720,7,,
2021,143141860,142932785,7,,
2021,144004820,143931600,6,,
2021,144004821,143931601,6,,
2021,144004822,143931602,7,,
2021,144004823,143931603,5,,
2021,144004824,143931603,7,,
2021,144004825,143931604,7,,
2021,144004826,143931605,5,,
2021,144004827,143931605,7,,
2021,144004828,143931606,7,,
2021,149111599,149864885,7,,
2021,144004830,143931608,5,,
2021,144004831,143931608,7,,
2021,147595142,148112721,6,,
2021,143141861,142932786,6,,
2021,144007793,143934985,4,,
2021,144007795,143934987,7,,
2021,144007798,143934990,7,,
2021,145378549,145529630,7,,
2021,144007802,143934995,7,,
2021,143141471,142932412,7,,
2021,144007805,143934999,7,,
2021,144007807,143935002,7,1,
2021,144007809,143935004,7,,
2021,144007816,143935010,6,,
2021,144007812,143935007,7,,
2021,144007820,143935014,7,,
2021,144007822,143935017,6,,
2021,144532867,144560679,7,,
2021,144007826,143935026,7,,
2021,144007831,143935032,6,,
2021,144007829,143935030,7,,
2021,144007834,143935035,7,,
2021,147595157,148112737,7,,
2021,147595159,148112739,7,1,
2021,147595084,148112666,7,1,
2021,145378550,145529631,7,,
2021,144007842,143935047,6,,
2021,147595158,148112738,7,,
2021,144007848,143935054,5,,
2021,144007849,143935054,7,,
2021,144007851,143935057,7,,
2021,144007854,143935060,7,,
2021,143141472,142932413,5,,
2021,143141473,142932413,7,,
2021,144007855,143935062,6,,
2021,142659451,142370676,3,,
2021,147595160,148112740,3,,
2021,143141474,142932415,7,1,
2021,145378555,145529634,6,,
2021,145378553,145529633,5,,
2021,145378554,145529633,7,,
2021,144007871,143935077,1,,
2021,147595161,148112741,7,,
2021,144007880,143935086,7,,
2021,144007882,143935089,7,,
2021,144007884,143935092,4,,
2021,144007887,143935094,6,,
2021,147595162,148112742,7,,
2021,143141711,142932649,7,,
2021,147595152,148112730,7,,
2021,144006724,143933792,5,,1
2021,144006725,143933792,7,1,
2021,144006727,143933795,4,,
2021,144006728,143933795,7,,
2021,144006726,143933794,7,,
2021,144006731,143933798,6,,
2021,144006739,143933806,6,,
2021,144006729,143933796,7,,
2021,144006733,143933800,7,,
2021,144006734,143933801,7,,
2021,144006736,143933803,3,,
2021,144006740,143933807,7,,
2021,149111614,149864901,5,,
2021,149111615,149864901,7,,
2021,144006741,143933808,7,,
2021,144006743,143933810,7,,
2021,144006748,143933816,6,,
2021,143141712,142932651,6,,
2021,144006747,143933815,7,,
2021,144006750,143933820,7,,
2021,144006752,143933823,5,,
2021,144006753,143933823,7,,
2021,144006756,143933827,7,,
2021,144006759,143933830,4,,
2021,144006068,143933048,6,,
2021,144006067,143933046,7,,
2021,145378547,145529627,7,,
2021,144006071,143933055,6,,
2021,144006760,143933831,7,,
2021,144006761,143933832,7,,
2021,143141713,142932652,5,,
2021,143141714,142932652,6,,
2021,143141715,142932652,7,,
2021,147595098,148112682,7,,
2021,144006763,143933835,6,,
2021,144006767,143933840,6,,
2021,144558368,144591426,5,,
2021,144558369,144591426,7,,
2021,144006768,143933843,7,,
2021,144006772,143933847,7,,
2021,144006773,143933850,7,,
2021,144006775,143933853,6,,
2021,144006774,143933852,7,,
2021,143141717,142932654,7,,
2021,144006777,143933859,6,,
2021,144005241,143932107,7,,
2021,146123267,146388269,4,,
2021,144005242,143932110,6,,
2021,144005243,143932112,4,,
2021,144005244,143932113,7,,
2021,144005246,143932115,6,,
2021,144005248,143932117,7,1,
2021,142659149,142370338,7,,
2021,143141862,142932787,6,,
2021,144005249,143932118,1,,
2021,144005251,143932120,6,,
2021,144005252,143932122,7,,
2021,144005253,143932123,7,,
2021,144005255,143932125,7,,
2021,144005259,143932132,4,,
2021,144005263,143932137,6,,
2021,144005261,143932135,6,,
2021,147595151,148112729,7,,
2021,144005975,143932938,6,,
2021,144005262,143932136,7,,
2021,143141863,142932788,6,,
2021,144005257,143932129,6,,
2021,144005976,143932941,6,,
2021,144005989,143932955,6,,
2021,144005979,143932945,4,,
2021,144005981,143932947,7,,
2021,144005984,143932950,4,,
2021,144005986,143932953,7,1,
2021,144005992,143932958,6,,
2021,144005994,143932960,7,,
2021,144006001,143932970,6,,
2021,144005999,143932967,7,,
2021,144006003,143932972,5,,
2021,144006004,143932972,7,,
2021,143141864,142932789,7,,
2021,144006009,143932982,7,,
2021,144006007,143932980,7,,
2021,144006011,143932985,1,,
2021,144006012,143932985,4,,
2021,144006015,143932990,6,,
2021,144006018,143932993,5,,1
2021,144006019,143932993,7,1,
2021,144006021,143932996,6,,
2021,144004835,143931612,6,,
2021,144004836,143931613,4,,
2021,144004837,143931613,7,,
2021,144004838,143931615,6,,
2021,144004839,143931616,1,,
2021,144004841,143931618,7,,
2021,144561655,144595518,5,,
2021,144561656,144595518,7,,
2021,144004845,143931625,7,,
2021,144004847,143931628,6,,
2021,144004844,143931623,4,,
2021,144004846,143931627,4,,
2021,142659352,142370568,7,,
2021,144004850,143931632,6,,
2021,143142092,142933020,7,,
2021,144004852,143931634,5,,
2021,144004853,143931634,7,,
2021,149111608,149864894,7,,
2021,144004855,143931636,6,,
2021,144008733,143936105,7,,
2021,144004856,143931639,6,,
2021,143142093,142933021,7,,
2021,144004858,143931641,4,,
2021,144004860,143931644,7,,
2021,147595143,148112722,7,1,
2021,147595146,148112725,7,,
2021,144004865,143931649,7,,
2021,147595145,148112724,7,,
2021,147595147,148112726,7,1,
2021,144004867,143931651,6,,
2021,147595148,148112727,5,,
2021,147595149,148112727,7,,
2021,144004870,143931654,4,,
2021,143142094,142933022,4,,
2021,144004872,143931656,7,,
2021,147595150,148112728,7,,
2021,144004875,143931659,6,,
2021,144004876,143931660,7,,
2021,144004878,143931663,6,,
2021,144005145,143931994,6,,
2021,144005143,143931992,7,,
2021,144005149,143931999,6,,
2021,144005146,143931996,6,,
2021,144005147,143931997,5,,
2021,144005148,143931997,7,,
2021,146324231,146616525,5,,
2021,146324232,146616525,7,,
2021,143142095,142933024,7,,
2021,144005150,143932000,7,,
2021,144007896,143935104,6,,
2021,144007892,143935099,6,,
2021,144005153,143932003,5,,
2021,144005154,143932003,7,,
2021,144005155,143932005,7,,
2021,147595163,148112743,7,,
2021,147595164,148112744,4,,
2021,144007902,143935111,6,,
2021,144007899,143935108,7,,
2021,147595165,148112745,4,,
2021,147595166,148112745,5,,1
2021,147595167,148112745,7,1,
2021,144007909,143935120,6,,
2021,144007907,143935117,6,,
2021,147595168,148112746,7,,
2021,144007913,143935124,4,,
2021,144007914,143935124,7,,
2021,144007917,143935127,4,,
2021,144007918,143935128,7,,
2021,144007921,143935132,5,,
2021,144007922,143935132,7,,
2021,144007924,143935134,5,,
2021,144007925,143935134,7,,
2021,143141475,142932418,5,,
2021,143141476,142932418,7,,
2021,144007929,143935138,7,,
2021,144007931,143935140,5,,
2021,144007932,143935140,7,,
2021,144007939,143935146,7,,
2021,144007937,143935145,5,,
2021,144007938,143935145,7,,
2021,144007934,143935142,7,,
2021,144007942,143935149,4,,
2021,144007943,143935150,6,,
2021,144007945,143935152,5,,1
2021,144007946,143935152,7,1,
2021,144007948,143935156,7,,
2021,144007949,143935157,4,,
2021,144007951,143935159,4,,
2021,144007952,143935159,7,,
2021,144007953,143935160,7,1,
2021,143141477,142932419,7,,
2021,143141478,142932420,7,,
2021,143141479,142932421,5,,
2021,143141480,142932421,7,,
2021,149111631,149864924,7,,
2021,144007958,143935165,4,,
2021,144007959,143935165,7,,
2021,144008680,143936052,6,,
2021,144008682,143936054,6,,
2021,144008687,143936061,6,,
2021,147595169,148112748,4,,
2021,144008685,143936058,6,,
2021,144008688,143936064,7,,
2021,144008692,143936068,6,,
2021,144008694,143936070,6,,
2021,144008695,143936071,6,,
2021,144008697,143936073,5,,1
2021,144008698,143936073,7,1,
2021,144008699,143936074,5,,
2021,144008700,143936074,6,,
2021,144008701,143936074,7,,
2021,143141481,142932422,1,,
2021,144008717,143936089,6,,
2021,144008718,143936091,7,,
2021,144008720,143936093,7,,
2021,144008722,143936096,7,1,
2021,144008724,143936098,4,,
2021,144008725,143936098,7,,
2021,144008726,143936099,6,,
2021,144008728,143936101,6,,
2021,143141865,142932791,6,,
2021,147595153,148112732,7,,
2021,143141866,142932792,4,,
2021,144006780,143933862,6,,
2021,144006781,143933863,7,,
2021,144006783,143933865,6,,
2021,144006784,143933865,7,0,
2021,144006786,143933869,4,,
2021,144006787,143933870,7,,
2021,147595154,148112733,4,,
2021,144006790,143933873,5,,1
2021,144006791,143933873,7,1,
2021,144006792,143933874,4,,
2021,144006793,143933874,7,,
2021,144006794,143933875,4,,
2021,144006795,143933876,7,,
2021,144006797,143933878,5,,
2021,144006798,143933878,7,,
2021,144006799,143933880,5,,1
2021,144006800,143933880,7,1,
2021,143141867,142932793,7,,
2021,144006802,143933882,4,,
2021,144006803,143933882,7,,
2021,147595155,148112734,7,,
2021,143141868,142932794,6,,
2021,143141869,142932795,6,,
2021,143141870,142932796,7,,
2021,143141879,142932804,5,,
2021,143141880,142932804,7,,
2021,143141871,142932797,5,,
2021,143141872,142932797,7,,
2021,144006805,143933884,7,,
2021,144006806,143933885,7,,
2021,143141875,142932801,5,,
2021,143141876,142932801,7,,
2021,143141874,142932800,7,,
2021,143141873,142932799,7,,
2021,143141881,142932805,7,,
2021,143141882,142932807,6,,
2021,143141878,142932803,4,,
2021,147595112,148112695,7,,
2021,143141883,142932808,5,,1
2021,143141884,142932808,7,1,
2021,143141885,142932809,4,,
2021,143141886,142932811,7,,
2021,147595113,148112696,7,,
2021,143141888,142932813,5,,
2021,143141889,142932813,7,,
2021,144006807,143933887,4,,
2021,143141890,142932814,7,,
2021,143141891,142932815,6,,
2021,149111582,149864861,7,,
2021,143141893,142932818,6,,
2021,143141894,142932819,4,,
2021,143141895,142932819,7,,
2021,143141896,142932820,1,,
2021,143141897,142932821,7,,
2021,143141899,142932823,6,,
2021,143141898,142932822,6,,
2021,143141900,142932824,6,,
2021,143141901,142932825,7,,
2021,147595114,148112697,5,,
2021,147595115,148112697,7,,
2021,143141904,142932829,6,,
2021,143141905,142932830,4,,
2021,143141906,142932831,7,,
2021,143141907,142932832,4,,
2021,144558352,144591409,7,,
2021,147595116,148112698,4,,
2021,143141911,142932839,6,,
2021,143141912,142932839,7,,
2021,143141910,142932838,6,,
2021,143141913,142932840,6,,
2021,144005165,143932016,7,,
2021,144005168,143932019,7,,
2021,143141915,142932843,6,,
2021,143142194,142933135,6,,
2021,143141914,142932842,6,,
2021,143141917,142932845,7,1,
2021,147595117,148112699,7,,
2021,144561657,144595519,7,,
2021,147595118,148112700,7,,
2021,143141919,142932850,4,,
2021,143141920,142932851,7,,
2021,143141921,142932852,4,,
2021,143141922,142932853,6,,
2021,143141924,142932855,4,,
2021,143141923,142932854,7,,
2021,143141926,142932857,6,,
2021,144558357,144591412,5,,
2021,144558358,144591412,7,,
2021,143141927,142932858,7,,
2021,143141930,142932863,7,,
2021,144532825,144560637,4,,
2021,143141929,142932862,7,,
2021,143141931,142932864,4,,
2021,143141932,142932865,7,,
2021,143141482,142932424,6,,
2021,143141483,142932425,6,,
2021,144558364,144591419,7,,
2021,147595088,148112671,4,,
2021,147595089,148112671,7,,
2021,145378526,145529610,7,,
2021,143141487,142932430,7,,
2021,143141490,142932433,6,,
2021,143141488,142932431,6,,
2021,143141491,142932434,6,,
2021,143141489,142932432,6,,
2021,143141493,142932436,6,,
2021,143141492,142932435,6,,
2021,143141494,142932437,4,,
2021,143141495,142932437,7,,
2021,143141496,142932438,7,1,
2021,143141499,142932441,7,,
2021,143141497,142932439,7,,
2021,143141500,142932442,4,,
2021,143141498,142932440,7,,
2021,143141501,142932443,1,,
2021,143141502,142932443,4,,
2021,143141503,142932444,4,,
