data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2021,164025772,168884387,3,
2021,164025318,168883937,15,
2021,165371973,170212804,3,
2021,164025775,168884390,16,
2021,164025776,168884391,15,
2021,164025507,168884118,1,
2021,164025169,168883780,3,
2021,164024757,168883383,24,
2021,164024757,168883384,24,
2021,164025784,168884398,21,
2021,164025170,168883781,1,
2021,164025170,168883782,1,
2021,165372035,170212865,5,
2021,164025788,168884402,17,
2021,165371849,170212684,4,
2021,165371849,170212685,5,
2021,164025511,168884122,17,
2021,165372040,170212869,5,
2021,165372040,170212870,16,
2021,165372041,170212869,5,
2021,165372041,170212870,16,
2021,165372042,170212869,16,
2021,165372042,170212870,16,
2021,164025174,168883786,1,
2021,165371995,170212827,3,
2021,164025795,168884407,24,
2021,164921186,169769096,3,
2021,164025177,168883789,19,
2021,164025797,168884409,24,
2021,164024787,168883417,25,
2021,164024787,168883418,3,
2021,164024787,168883419,17,
2021,164024788,168883417,16,
2021,164024788,168883418,25,
2021,164024788,168883419,3,
2021,164025798,168884410,18,
2021,164025179,168883791,3,
2021,164025347,168883958,15,
2021,164921197,169769107,5,
2021,164025800,168884412,24,
2021,164025517,168884127,3,
2021,164025181,168883794,9,
2021,165372045,170212873,3,
2021,164025521,168884131,14,
2021,164025352,168883962,1,
2021,165372051,170212877,3,
2021,165371976,170212808,5,
2021,164024615,168883241,26,
2021,165371999,170212830,18,
2021,164025186,168883801,16,
2021,164025808,168884419,16,
2021,164025525,168884135,17,
2021,164025358,168883968,18,
2021,164025358,168883969,18,
2021,165372003,170212834,5,
2021,164024505,168883125,1,
2021,164024539,168883158,16,
2021,164024539,168883159,16,
2021,164025193,168883811,16,
2021,164025194,168883812,19,
2021,164025195,168883813,18,
2021,164024810,168883434,3,
2021,164024810,168883435,9,
2021,164024810,168883436,9,
2021,164024811,168883434,9,
2021,164024811,168883435,9,
2021,164024811,168883436,25,
2021,164024789,168883420,16,
2021,164024789,168883421,16,
2021,164024790,168883420,25,
2021,164024790,168883421,16,
2021,164025198,168883817,3,
2021,164025199,168883817,16,
2021,164025534,168884145,18,
2021,164024552,168883176,24,
2021,164025370,168883982,20,
2021,165372023,170212853,3,
2021,164025946,168884567,16,
2021,164025947,168884567,16,
2021,164025540,168884151,24,
2021,164025949,168884569,3,
2021,164025371,168883983,18,
2021,164025371,168883984,18,
2021,164025371,168883985,18,
2021,164025371,168883986,18,
2021,164025372,168883983,18,
2021,164025372,168883984,18,
2021,164025372,168883985,18,
2021,164025372,168883986,18,
2021,164025373,168883983,18,
2021,164025373,168883984,18,
2021,164025373,168883985,18,
2021,164025373,168883986,18,
2021,164025374,168883983,18,
2021,164025374,168883984,18,
2021,164025374,168883985,18,
2021,164025374,168883986,18,
2021,164025375,168883983,18,
2021,164025375,168883984,18,
2021,164025375,168883985,18,
2021,164025375,168883986,18,
2021,164025376,168883983,18,
2021,164025376,168883984,18,
2021,164025376,168883985,18,
2021,164025376,168883986,18,
2021,164025377,168883983,18,
2021,164025377,168883984,18,
2021,164025377,168883985,18,
2021,164025377,168883986,18,
2021,164025378,168883983,18,
2021,164025378,168883984,18,
2021,164025378,168883985,18,
2021,164025378,168883986,18,
2021,164025379,168883983,18,
2021,164025379,168883984,18,
2021,164025379,168883985,18,
2021,164025379,168883986,18,
2021,164025541,168884152,24,
2021,164024526,168883145,18,
2021,164025950,168884570,3,
2021,164024758,168883385,16,
2021,164025962,168884582,21,
2021,165372063,170212889,21,
2021,164026105,168884723,1,
2021,164026106,168884723,1,
2021,164026680,168885303,24,
2021,164026107,168884724,1,
2021,164026684,168885306,24,
2021,164026684,168885307,24,
2021,164025965,168884585,1,
2021,164024848,168883474,16,
2021,164026109,168884727,16,
2021,164026476,168885096,15,
2021,164026477,168885096,15,
2021,164026689,168885312,15,
2021,164024606,168883230,15,
2021,164026095,168884710,19,
2021,164025971,168884592,14,
2021,164025971,168884593,25,
2021,164025972,168884592,25,
2021,164025972,168884593,14,
2021,164026116,168884734,3,
2021,164026481,168885100,3,
2021,164026118,168884739,18,
2021,164026120,168884741,16,
2021,164025973,168884594,17,
2021,165372106,170212930,5,
2021,164024759,168883386,25,
2021,164024759,168883387,9,
2021,164024760,168883386,9,
2021,164024760,168883387,25,
2021,164026124,168884745,24,
2021,164026125,168884746,3,
2021,164025975,168884597,18,
2021,164026487,168885106,16,
2021,164026487,168885107,16,
2021,164026489,168885109,18,
2021,165372109,170212933,18,
2021,164024850,168883476,19,
2021,164026126,168884747,1,
2021,164024791,168883422,16,
2021,164024792,168883422,16,
2021,164024793,168883422,16,
2021,165372080,170212906,18,
2021,164026495,168885116,21,
2021,164026128,168884749,18,
2021,164025982,168884605,16,
2021,164025985,168884608,16,
2021,164026497,168885118,3,
2021,165373124,170213929,17,
2021,164083821,168942813,16,
2021,164024994,168883603,3,
2021,164026503,168885124,16,
2021,164025988,168884611,1,
2021,164025989,168884612,9,
2021,164026136,168884756,18,
2021,164026136,168884757,18,
2021,164026137,168884756,18,
2021,164026137,168884757,18,
2021,164024860,168883486,3,
2021,164024642,168883268,5,
2021,165373128,170213933,27,
2021,164024576,168883205,5,
2021,164026716,168885339,16,
2021,164026716,168885340,16,
2021,165369561,170210522,24,
2021,164025992,168884615,5,
2021,164024554,168883178,1,
2021,164026718,168885342,3,
2021,164024812,168883437,3,
2021,164024836,168883461,7,
2021,164024869,168883496,16,
2021,164024870,168883496,16,
2021,164026147,168884764,13,
2021,164026720,168885344,13,
2021,164024995,168883604,16,
2021,159342169,164254356,17,
2021,165372086,170212912,16,
2021,164025996,168884619,16,
2021,164025997,168884619,24,
2021,164025999,168884621,3,
2021,164026725,168885349,24,
2021,164026725,168885350,24,
2021,164026726,168885349,24,
2021,164026726,168885350,24,
2021,164026727,168885349,24,
2021,164026727,168885350,24,
2021,164026509,168885130,5,
2021,164026000,168884622,1,
2021,164026510,168885131,16,
2021,164025035,168883643,24,
2021,164026728,168885351,21,
2021,164026001,168884623,3,
2021,164026001,168884624,25,
2021,164026002,168884623,25,
2021,164026002,168884624,3,
2021,164026152,168884771,3,
2021,164024619,168883245,18,
2021,164024619,168883246,18,
2021,164024619,168883247,18,
2021,165373132,170213937,3,
2021,164026154,168884773,3,
2021,164024577,168883206,16,
2021,164026515,168885136,16,
2021,164026516,168885136,16,
2021,165372073,170212898,3,
2021,164026521,168885140,18,
2021,164026005,168884627,18,
2021,164026005,168884628,18,
2021,164026006,168884627,18,
2021,164026006,168884628,18,
2021,164024814,168883439,3,
2021,164024814,168883440,25,
2021,164024815,168883439,25,
2021,164024815,168883440,3,
2021,164741474,169595284,19,
2021,164026526,168885144,16,
2021,164026748,168885373,3,
2021,164024873,168883499,16,
2021,164024873,168883500,16,
2021,164026527,168885145,3,
2021,164026008,168884630,16,
2021,164026009,168884630,24,
2021,164026010,168884630,24,
2021,164026528,168885146,16,
2021,164026529,168885146,16,
2021,164024822,168883446,18,
2021,164026531,168885148,16,
2021,164026532,168885148,16,
2021,164024841,168883467,20,
2021,164026533,168885149,17,
2021,164026534,168885149,17,
2021,164024580,168883208,24,
2021,164026535,168885150,1,
2021,164024837,168883462,19,
2021,164026020,168884640,16,
2021,164024568,168883198,24,
2021,164024568,168883199,24,
2021,164024569,168883198,24,
2021,164024569,168883199,24,
2021,164024973,168883586,5,
2021,164026539,168885154,16,
2021,164024824,168883448,5,
2021,164025040,168883648,1,
2021,164025383,168883989,16,
2021,164024861,168883487,18,
2021,164024622,168883250,18,
2021,164024583,168883210,24,
2021,164024583,168883211,24,
2021,164024583,168883212,24,
2021,164024583,168883213,24,
2021,164024584,168883210,24,
2021,164024584,168883211,24,
2021,164024584,168883212,24,
2021,164024584,168883213,24,
2021,164024530,168883149,18,
2021,164024545,168883166,16,
2021,164024532,168883151,24,
2021,164024536,168883155,24,
2021,164026762,168885386,4,
2021,164024842,168883468,18,
2021,164026546,168885162,3,
2021,164026026,168884648,15,
2021,164026765,168885389,16,
2021,164026179,168884795,24,
2021,164024795,168883424,17,
2021,164026183,168884799,24,
2021,164026547,168885163,24,
2021,164024796,168883425,21,
2021,164024796,168883426,19,
2021,164024797,168883425,25,
2021,164024797,168883426,16,
2021,164024798,168883425,16,
2021,164024798,168883426,16,
2021,164024799,168883427,24,
2021,164024800,168883427,24,
2021,164024801,168883427,24,
2021,164024802,168883427,24,
2021,164024803,168883427,24,
2021,164026030,168884653,16,
2021,164026186,168884802,18,
2021,164026187,168884803,17,
2021,164026188,168884803,17,
2021,164026189,168884804,24,
2021,164024623,168883251,16,
2021,164026193,168884810,16,
2021,164026194,168884810,24,
2021,164026773,168885398,16,
2021,164026774,168885398,16,
2021,164024768,168883396,24,
2021,164026776,168885400,16,
2021,164026777,168885400,16,
2021,164026778,168885400,16,
2021,164026038,168884660,24,
2021,164083815,168942810,16,
2021,164083815,168942811,16,
2021,164026202,168884816,24,
2021,164026203,168884817,3,
2021,164026042,168884663,16,
2021,164026043,168884663,16,
2021,165369306,170210269,3,
2021,164026780,168885402,24,
2021,164026833,168885454,21,
2021,164024874,168883501,16,
2021,164024874,168883502,16,
2021,164026555,168885172,21,
2021,163370598,168229405,16,
2021,164026837,168885458,3,
2021,164024769,168883397,18,
2021,165372120,170212943,3,
2021,164026208,168884822,21,
2021,164026049,168884669,3,
2021,164026209,168884823,24,
2021,164024624,168883252,9,
2021,165372123,170212946,16,
2021,164025015,168883627,24,
2021,164025016,168883627,24,
2021,164024770,168883398,18,
2021,164024853,168883479,17,
2021,164026213,168884827,1,
2021,164026843,168885464,16,
2021,164026844,168885464,16,
2021,164026449,168885066,16,
2021,164026452,168885069,16,
2021,164026659,168885279,21,
2021,164024560,168883188,1,
2021,164024774,168883402,9,
2021,164026454,168885071,18,
2021,164026456,168885073,1,
2021,164026456,168885074,1,
2021,164026456,168885075,24,
2021,164026663,168885284,19,
2021,164026459,168885077,24,
2021,164026461,168885079,24,
2021,164026668,168885291,3,
2021,164026666,168885290,24,
2021,164026667,168885290,16,
2021,164024817,168883442,25,
2021,164024817,168883443,24,
2021,164024818,168883442,24,
2021,164024818,168883443,25,
2021,164024775,168883403,24,
2021,164026465,168885083,16,
2021,164026861,168885481,16,
2021,164026468,168885087,16,
2021,164026671,168885294,1,
2021,164024805,168883430,5,
2021,164024806,168883430,5,
2021,164026100,168884717,17,
2021,164024636,168883264,24,
2021,164026867,168885488,3,
2021,164026866,168885487,14,
2021,164026102,168884719,24,
2021,164026102,168884720,24,
2021,164026470,168885089,19,
2021,161665262,166543744,24,
2021,159344596,164256787,19,
2021,159344597,164256787,19,
2021,159342622,164254835,18,
2021,159345363,164257575,16,
2021,159347318,164259475,24,
2021,161665267,166543749,16,
2021,164024567,168883197,9,
2021,159342228,164254424,18,
2021,163367867,168226673,3,
2021,159342232,164254431,3,
2021,159345378,164257593,16,
2021,159345372,164257588,3,
2021,159342234,164254433,3,
2021,164024599,168883225,24,
2021,161665268,166543750,9,
2021,159344613,164256810,3,
2021,159342240,164254439,3,
2021,159343103,164255307,16,
2021,159344628,164256825,24,
2021,159344629,164256825,24,
2021,159344630,164256825,24,
2021,159345388,164257601,1,
2021,159342241,164254440,11,
2021,159342241,164254441,24,
2021,159342241,164254442,11,
2021,159342242,164254440,19,
2021,159342242,164254441,16,
2021,159342242,164254442,25,
2021,159342243,164254440,3,
2021,159342243,164254441,25,
2021,159342243,164254442,16,
2021,159342244,164254440,25,
2021,159342244,164254441,24,
2021,159342244,164254442,19,
2021,159342250,164254448,3,
2021,159345380,164257595,24,
2021,159345380,164257596,24,
2021,159345380,164257597,24,
2021,159345381,164257595,24,
2021,159345381,164257596,24,
2021,159345381,164257597,24,
2021,159345382,164257595,24,
2021,159345382,164257596,24,
2021,159345382,164257597,24,
2021,159345384,164257598,3,
2021,159342246,164254444,19,
2021,159344626,164256823,21,
2021,159342251,164254449,1,
2021,159344632,164256827,1,
2021,159345891,164258071,3,
2021,159343120,164255325,5,
2021,159345889,164258069,1,
2021,159343115,164255320,22,
2021,159343116,164255320,17,
2021,164024647,168883273,1,
2021,159345897,164258077,24,
2021,159343122,164255327,21,
2021,159343123,164255328,15,
2021,159345896,164258076,16,
2021,159345899,164258079,16,
2021,159345900,164258079,16,
2021,159345895,164258075,18,
2021,159343128,164255335,24,
2021,159343133,164255340,3,
2021,165369392,170210349,18,
2021,160418643,165316520,3,
2021,159343131,164255338,17,
2021,159344653,164256849,17,
2021,159342265,164254465,16,
2021,159344661,164256859,24,
2021,159344661,164256860,9,
2021,159344661,164256861,24,
2021,159345905,164258084,17,
2021,159344664,164256864,1,
2021,160418644,165316521,16,
2021,164024565,168883196,1,
2021,164024566,168883196,1,
2021,164024747,168883375,27,
2021,159346011,164258193,5,
2021,159344669,164256868,21,
2021,160418659,165316536,3,
2021,159344667,164256866,17,
2021,159343146,164255353,24,
2021,159344671,164256871,1,
2021,159343160,164255367,3,
2021,159345907,164258086,9,
2021,159343159,164255366,3,
2021,164024780,168883409,3,
2021,159344672,164256872,16,
2021,159344672,164256873,16,
2021,159343164,164255369,18,
2021,163367877,168226683,16,
2021,163367877,168226684,16,
2021,159345917,164258097,18,
2021,159342272,164254471,14,
2021,159344691,164256893,18,
2021,159345915,164258095,24,
2021,161398113,166283480,16,
2021,159344711,164256910,24,
2021,159346388,164258563,1,
2021,159344702,164256903,3,
2021,159345924,164258105,25,
2021,159345924,164258106,3,
2021,159345925,164258105,3,
2021,159345925,164258106,25,
2021,159345926,164258105,24,
2021,159345926,164258106,24,
2021,159345297,164257504,24,
2021,159345297,164257505,24,
2021,159343191,164255398,3,
2021,159343185,164255392,9,
2021,160418645,165316522,18,
2021,159344717,164256916,21,
2021,159343193,164255400,24,
2021,159342508,164254723,3,
2021,161665269,166543751,9,
2021,159345287,164257495,24,
2021,159343203,164255411,24,
2021,159342511,164254728,3,
2021,159345938,164258118,24,
2021,159345939,164258118,24,
2021,159345940,164258118,24,
2021,159343211,164255418,3,
2021,159346982,164259127,24,
2021,159346982,164259128,24,
2021,159346983,164259127,24,
2021,159346983,164259128,25,
2021,159345281,164257489,21,
2021,159345961,164258139,1,
2021,159345936,164258116,21,
2021,163367872,168226678,9,
2021,159345288,164257496,1,
2021,159345285,164257493,3,
2021,159345285,164257494,25,
2021,159345286,164257493,25,
2021,159345286,164257494,3,
2021,159345948,164258126,24,
2021,159345949,164258126,24,
2021,159345950,164258126,24,
2021,159345951,164258126,24,
2021,159345314,164257521,16,
2021,165369408,170210365,21,
2021,159345955,164258132,18,
2021,159345955,164258133,18,
2021,159345955,164258134,18,
2021,159345955,164258135,18,
2021,159345956,164258132,18,
2021,159345956,164258133,18,
2021,159345956,164258134,18,
2021,159345956,164258135,18,
2021,163367810,168226605,17,
2021,159342540,164254754,18,
2021,164024604,168883228,16,
2021,163367855,168226660,1,
2021,159342541,164254755,19,
2021,160418695,165316575,16,
2021,160418653,165316529,3,
2021,159342551,164254764,18,
2021,161665260,166543742,1,
2021,159345295,164257502,24,
2021,164024608,168883232,18,
2021,164024608,168883233,18,
2021,165369415,170210372,1,
2021,165369415,170210373,1,
2021,159345301,164257509,3,
2021,159343295,164255499,16,
2021,159343297,164255501,3,
2021,159345305,164257512,16,
2021,159345999,164258182,18,
2021,159342560,164254772,24,
2021,159345981,164258164,18,
2021,159345981,164258165,18,
2021,159345981,164258166,18,
2021,159345982,164258164,18,
2021,159345982,164258165,18,
2021,159345982,164258166,18,
2021,159343302,164255506,24,
2021,159345976,164258159,17,
2021,159343304,164255508,3,
2021,159345323,164257529,3,
2021,159342568,164254782,1,
2021,159342569,164254782,18,
2021,163367883,168226690,18,
2021,159346390,164258565,1,
2021,159342571,164254784,24,
2021,159342571,164254785,24,
2021,159342572,164254784,24,
2021,159342572,164254785,24,
2021,159342576,164254788,3,
2021,159344514,164256707,17,
2021,165369339,170210298,24,
2021,165369340,170210298,24,
2021,165369341,170210298,1,
2021,164079727,168938178,24,
2021,159346985,164259129,21,
2021,159342579,164254791,16,
2021,159345333,164257542,1,
2021,159342578,164254790,16,
2021,159345994,164258176,16,
2021,159345993,164258175,1,
2021,159342581,164254793,24,
2021,159342582,164254793,24,
2021,165369377,170210333,16,
2021,159345998,164258181,24,
2021,159342586,164254796,24,
2021,159345335,164257544,9,
2021,161665261,166543743,17,
2021,159346000,164258183,3,
2021,160418666,165316544,9,
2021,160418667,165316544,16,
2021,159344539,164256728,24,
2021,159347812,164259973,3,
2021,159342589,164254799,1,
2021,159342589,164254800,1,
2021,159346987,164259131,16,
2021,160418669,165316546,18,
2021,159347813,164259974,1,
2021,159347813,164259975,25,
2021,159347814,164259974,25,
2021,159347814,164259975,1,
2021,159348263,164260421,5,
2021,163367888,168226696,1,
2021,159347816,164259977,3,
2021,159347816,164259978,25,
2021,159347817,164259977,25,
2021,159347817,164259978,3,
2021,159346988,164259132,24,
2021,163367946,168226757,18,
2021,159347823,164259985,18,
2021,159346480,164258626,1,
2021,160418708,165316588,27,
2021,160418708,165316589,1,
2021,160418710,165316591,18,
2021,159347834,164259992,1,
2021,159347835,164259992,1,
2021,163367948,168226759,18,
2021,159346996,164259143,3,
2021,159347829,164259991,24,
2021,159347830,164259991,24,
2021,159347831,164259991,24,
2021,159347832,164259991,24,
2021,165686262,170527675,18,
2021,165686262,170527676,18,
2021,159348271,164260430,3,
2021,159348276,164260435,1,
2021,159346501,164258649,27,
2021,159347839,164259996,16,
2021,159347281,164259437,17,
2021,159347282,164259438,16,
2021,161665285,166543768,18,
2021,159348525,164260712,1,
2021,160418726,165316607,24,
2021,159347844,164260002,16,
2021,161665273,166543755,3,
2021,159348527,164260714,24,
2021,163367934,168226745,1,
2021,159347861,164260019,16,
2021,159347862,164260019,15,
2021,159347863,164260019,16,
2021,159348530,164260717,3,
2021,159347284,164259440,24,
2021,159347285,164259440,24,
2021,159348536,164260723,9,
2021,159348536,164260724,9,
2021,159348536,164260725,9,
2021,159347286,164259441,16,
2021,159347286,164259442,25,
2021,159347287,164259441,3,
2021,159347287,164259442,5,
2021,160418714,165316595,24,
2021,159347852,164260012,24,
2021,159346503,164258651,3,
2021,159346504,164258651,5,
2021,159347854,164260013,24,
2021,159347857,164260016,19,
2021,159347858,164260016,11,
2021,159348535,164260722,9,
2021,159348534,164260721,3,
2021,159347294,164259448,1,
2021,159347294,164259449,1,
2021,159347294,164259450,1,
2021,159307536,164219240,3,
2021,159346514,164258661,17,
2021,159348548,164260737,1,
2021,163367953,168226764,17,
2021,159346510,164258657,3,
2021,159347870,164260027,16,
2021,159347872,164260029,5,
2021,159348553,164260742,1,
2021,159348557,164260747,18,
2021,159346517,164258664,3,
2021,161665287,166543770,1,
2021,159347308,164259463,16,
2021,160418679,165316555,16,
2021,160418679,165316556,16,
2021,160418679,165316557,20,
2021,160418678,165316554,16,
2021,159348558,164260748,1,
2021,161665256,166543739,24,
2021,159347309,164259464,3,
2021,159346525,164258672,19,
2021,159346521,164258668,24,
2021,159346522,164258668,24,
2021,159346523,164258668,24,
2021,159348581,164260771,16,
2021,159348581,164260772,5,
2021,160418732,165316613,24,
2021,160418732,165316614,24,
2021,160418732,165316615,24,
2021,160418733,165316613,24,
2021,160418733,165316614,24,
2021,160418733,165316615,24,
2021,160418735,165316613,24,
2021,160418735,165316614,24,
2021,160418735,165316615,24,
2021,159348564,164260756,18,
2021,159348567,164260759,1,
2021,159347890,164260052,5,
2021,159347879,164260041,3,
2021,160418738,165316617,4,
2021,159348578,164260768,24,
2021,159346884,164259014,16,
2021,159347888,164260050,25,
2021,159347888,164260051,3,
2021,159347889,164260050,3,
2021,159347889,164260051,25,
2021,159347886,164260048,17,
2021,159346888,164259018,25,
2021,159346888,164259019,19,
2021,159346889,164259018,19,
2021,159346889,164259019,25,
2021,159347327,164259484,3,
2021,159347332,164259490,24,
2021,163367919,168226729,16,
2021,159348595,164260785,18,
2021,164024809,168883433,18,
2021,159347333,164259491,2,
2021,159348987,164261209,1,
2021,159347349,164259506,1,
2021,159347339,164259496,1,
2021,159347338,164259495,1,
2021,161665279,166543763,19,
2021,159348988,164261210,18,
2021,159348988,164261211,18,
2021,159348599,164260789,1,
2021,159347896,164260058,3,
2021,159347895,164260057,16,
2021,163367961,168226773,18,
2021,160418683,165316561,3,
2021,159348165,164260321,24,
2021,159348166,164260321,24,
2021,159348167,164260321,24,
2021,159348168,164260321,24,
2021,159347348,164259505,21,
2021,159348163,164260320,4,
2021,160418717,165316599,15,
2021,160418720,165316601,19,
2021,160418721,165316601,17,
2021,159346904,164259035,27,
2021,159348609,164260797,24,
2021,159347361,164259517,16,
2021,159347362,164259517,24,
2021,159347363,164259517,24,
2021,159346910,164259042,5,
2021,160418700,165316580,5,
2021,159346920,164259056,1,
2021,159348175,164260327,16,
2021,159348175,164260328,17,
2021,159346908,164259040,3,
2021,159346908,164259041,25,
2021,159346909,164259040,25,
2021,159346909,164259041,3,
2021,160418745,165316623,3,
2021,160418852,165316733,1,
2021,160418852,165316734,16,
2021,163367922,168226733,16,
2021,159348626,164260814,17,
2021,159346911,164259043,17,
2021,159348182,164260336,24,
2021,159347368,164259522,3,
2021,161665276,166543759,15,
2021,159347372,164259526,1,
2021,159348187,164260341,16,
2021,159348188,164260341,16,
2021,159348185,164260339,16,
2021,159348632,164260820,3,
2021,159348632,164260821,25,
2021,159348633,164260820,25,
2021,159348633,164260821,3,
2021,161665281,166543765,5,
2021,161665282,166543765,5,
2021,159348640,164260828,9,
2021,159347379,164259534,3,
2021,160418750,165316627,24,
2021,160418750,165316628,24,
2021,159348642,164260830,16,
2021,159347401,164259554,18,
2021,159347401,164259555,18,
2021,159347389,164259543,17,
2021,159347389,164259544,1,
2021,159347390,164259543,17,
2021,159347390,164259544,1,
2021,159346928,164259067,3,
2021,159348960,164261178,3,
2021,159348201,164260354,1,
2021,163367926,168226737,11,
2021,159348963,164261181,24,
2021,164024862,168883488,18,
2021,164024862,168883489,18,
2021,164024862,168883490,18,
2021,163367928,168226739,18,
2021,160418751,165316629,16,
2021,163367970,168226779,16,
2021,159346937,164259075,1,
2021,165369435,170210393,1,
2021,161665278,166543762,16,
2021,165369498,170210458,5,
2021,160418754,165316632,1,
2021,159348972,164261190,3,
2021,163367942,168226753,27,
2021,159346940,164259078,27,
2021,159346942,164259080,3,
2021,160420093,165317947,20,
2021,159347400,164259553,26,
2021,163368327,168227136,9,
2021,160420398,165318264,1,
2021,160420615,165318492,3,
2021,160420099,165317953,16,
2021,163367977,168226786,1,
2021,163367977,168226787,1,
2021,160420100,165317954,24,
2021,161665327,166543812,5,
2021,160419833,165317679,3,
2021,160419891,165317734,16,
2021,160420103,165317956,19,
2021,163368018,168226834,24,
2021,160420600,165318483,24,
2021,160420601,165318483,24,
2021,160420602,165318483,24,
2021,160420603,165318483,24,
2021,160420604,165318483,24,
2021,160420605,165318483,24,
2021,160419838,165317684,17,
2021,160419839,165317685,24,
2021,163368329,168227138,24,
2021,163368329,168227139,24,
2021,160420111,165317965,1,
2021,160419842,165317688,1,
2021,160420107,165317960,22,
2021,160419845,165317691,17,
2021,161665296,166543778,27,
2021,160419853,165317698,3,
2021,160420409,165318277,16,
2021,160420411,165318279,18,
2021,160420411,165318280,18,
2021,160420419,165318289,1,
2021,160420122,165317976,17,
2021,165369566,170210527,9,
2021,160419855,165317700,18,
2021,163368330,168227140,26,
2021,160420628,165318506,5,
2021,160420629,165318507,16,
2021,161665300,166543783,24,
2021,161665300,166543784,24,
2021,160420803,165318687,24,
2021,160420726,165318606,9,
2021,160419861,165317706,16,
2021,161665313,166543797,17,
2021,165688366,170529741,24,
2021,160420729,165318609,24,
2021,160420130,165317983,1,
2021,160420732,165318612,16,
2021,160420737,165318617,1,
2021,163370599,168229406,16,
2021,163370599,168229407,16,
2021,160420423,165318293,8,
2021,165369524,170210485,1,
2021,160420420,165318290,24,
2021,160420421,165318291,16,
2021,160419864,165317709,24,
2021,160419875,165317719,16,
2021,160419866,165317711,21,
2021,160419867,165317711,24,
2021,160419868,165317712,18,
2021,160420136,165317989,17,
2021,160420140,165317993,24,
2021,160420143,165317997,16,
2021,165369593,170210559,1,
2021,160420427,165318297,16,
2021,160420428,165318297,16,
2021,163368003,168226817,1,
2021,160419878,165317721,1,
2021,160420744,165318627,26,
2021,163368002,168226815,9,
2021,163368002,168226816,9,
2021,160420746,165318629,3,
2021,161665303,166543786,21,
2021,163368334,168227144,1,
2021,160419884,165317727,27,
2021,160420752,165318635,3,
2021,160420758,165318641,27,
2021,160420437,165318306,3,
2021,160420162,165318017,17,
2021,165369530,170210491,16,
2021,161665314,166543798,3,
2021,161665304,166543787,3,
2021,160420756,165318639,17,
2021,160420440,165318309,3,
2021,160420443,165318312,3,
2021,160420517,165318394,18,
2021,160420519,165318396,16,
2021,165369537,170210497,18,
2021,160420762,165318647,3,
2021,160419896,165317739,24,
2021,160420178,165318032,3,
2021,160420766,165318651,1,
2021,160420766,165318652,1,
2021,160420181,165318036,27,
2021,160420774,165318660,24,
2021,160420525,165318401,24,
2021,160420523,165318399,18,
2021,160420524,165318400,3,
2021,160420529,165318404,16,
2021,160420325,165318188,27,
2021,165369607,170210573,18,
2021,160420526,165318402,27,
2021,160420527,165318402,24,
2021,160420184,165318039,16,
2021,163367984,168226794,1,
2021,163367984,168226795,1,
2021,163367985,168226794,1,
2021,163367985,168226795,1,
2021,160420185,165318040,19,
2021,160420189,165318043,16,
2021,160420189,165318044,16,
2021,161665341,166543826,11,
2021,160420191,165318046,1,
2021,160419907,165317748,27,
2021,160420786,165318671,21,
2021,160420327,165318189,16,
2021,160420787,165318672,1,
2021,160420329,165318191,3,
2021,160420793,165318676,27,
2021,160420533,165318409,3,
2021,160420788,165318673,24,
2021,160420789,165318673,18,
2021,160420790,165318673,24,
2021,160420534,165318410,3,
2021,160420792,165318675,3,
2021,160420796,165318679,27,
2021,160420540,165318419,16,
2021,160420337,165318199,16,
2021,163367992,168226803,3,
2021,163368346,168227156,27,
2021,161665306,166543789,18,
2021,160420339,165318201,1,
2021,160419916,165317758,18,
2021,165369620,170210585,1,
2021,160420802,165318686,17,
2021,160420801,165318685,3,
2021,163368315,168227123,18,
2021,161665297,166543779,24,
2021,161665297,166543780,24,
2021,160420547,165318429,18,
2021,160420548,165318429,24,
2021,160420349,165318213,16,
2021,160420544,165318424,1,
2021,160420544,165318425,1,
2021,160420544,165318426,24,
2021,160420554,165318435,1,
2021,160420347,165318212,14,
2021,160420348,165318212,14,
2021,160420549,165318430,18,
2021,160420815,165318700,1,
2021,164079735,168938187,27,
2021,165369626,170210590,18,
2021,165369626,170210591,18,
2021,165369627,170210590,1,
2021,165369627,170210591,18,
2021,160420556,165318436,27,
2021,160420042,165317895,1,
2021,160420083,165317934,4,
2021,161665320,166543804,24,
2021,160420559,165318439,9,
2021,160420354,165318217,25,
2021,160420354,165318218,16,
2021,161665316,166543800,9,
2021,161665316,166543801,9,
2021,161665316,166543802,9,
2021,161665317,166543800,25,
2021,161665317,166543801,1,
2021,161665317,166543802,1,
2021,161665343,166543828,25,
2021,161665343,166543829,18,
2021,161665344,166543828,18,
2021,161665344,166543829,25,
2021,160420049,165317902,16,
2021,160420050,165317902,16,
2021,160420051,165317902,16,
2021,160420043,165317896,17,
2021,160420844,165318728,17,
2021,163368009,168226824,19,
2021,160420360,165318224,17,
2021,161665311,166543793,24,
2021,161665311,166543794,24,
2021,161665311,166543795,24,
2021,160420565,165318445,17,
2021,161665298,166543781,24,
2021,160420574,165318455,27,
2021,160420568,165318448,17,
2021,161665299,166543782,24,
2021,160420833,165318718,1,
2021,161665345,166543830,24,
2021,160420362,165318226,16,
2021,160420362,165318227,25,
2021,160420363,165318226,25,
2021,160420363,165318227,16,
2021,160420368,165318232,3,
2021,160420581,165318464,5,
2021,160420065,165317915,5,
2021,160420367,165318231,1,
