data_year,agency_id,incident_id,nibrs_month_id,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,orig_format,did
2021,11710,144592269,40356146,f,2021-11-10 22:43:07.387,2021-09-03,f,7,6,,ACCEPTED,,X,117293968
2021,11710,146616537,40356146,f,2022-01-05 21:43:45.977,2021-09-03,f,21,6,,ACCEPTED,,X,121776939
2021,11710,144593597,40356146,f,2021-11-10 22:58:56.62,2021-09-04,f,1,6,,ACCEPTED,,X,117297998
2021,11710,148468968,40356146,f,2022-02-07 20:28:11.654,2021-09-04,f,0,4,2022-01-21,ACCEPTED,,X,126574078
2021,11710,144592278,40356146,f,2021-11-10 22:43:11.826,2021-09-04,f,2,6,,ACCEPTED,,X,117293994
2021,11710,144591511,40356146,f,2021-11-10 22:14:56.223,2021-09-04,f,4,6,,ACCEPTED,,X,117291555
2021,11710,144594268,40356146,f,2021-11-10 23:14:42.014,2021-09-04,f,9,6,,ACCEPTED,,X,117300554
2021,11710,144592266,40356146,f,2021-11-10 22:43:05.146,2021-09-04,f,9,6,,ACCEPTED,,X,117293958
2021,11710,148693153,40356145,f,2022-02-11 17:58:56.898,2021-08-12,f,7,6,,ACCEPTED,,X,127164599
2021,11710,144594267,40356146,f,2021-11-10 23:14:40.193,2021-09-01,f,15,6,,ACCEPTED,,X,117300551
2021,11710,148692984,40356145,f,2022-02-11 17:45:31.055,2021-08-27,f,8,6,,ACCEPTED,,X,127163890
2021,11710,144591530,40356146,f,2021-11-10 22:15:14.866,2021-09-04,f,13,6,,ACCEPTED,,X,117291612
2021,11710,144592275,40356146,f,2021-11-10 22:43:10.607,2021-09-04,f,14,6,,ACCEPTED,,X,117293986
2021,11710,144592273,40356146,f,2021-11-10 22:43:09.391,2021-09-04,f,0,6,,ACCEPTED,,X,117293979
2021,11710,144594269,40356146,f,2021-11-10 23:14:43.678,2021-09-04,f,1,6,,ACCEPTED,,X,117300557
2021,11710,144593612,40356146,f,2021-11-10 22:59:04.618,2021-09-04,f,17,6,,ACCEPTED,,X,117298043
2021,11710,144593601,40356146,f,2021-11-10 22:58:59.234,2021-09-04,f,20,6,,ACCEPTED,,X,117298010
2021,11710,144594276,40356146,f,2021-11-10 23:14:53.055,2021-09-04,f,21,6,,ACCEPTED,,X,117300578
2021,11710,144591512,40356146,f,2021-11-10 22:14:57.762,2021-09-04,f,22,6,,ACCEPTED,,X,117291558
2021,11710,144591518,40356146,f,2021-11-10 22:15:02.263,2021-09-04,f,23,6,,ACCEPTED,,X,117291576
2021,11710,144594272,40356146,f,2021-11-10 23:14:48.353,2021-09-04,f,22,6,,ACCEPTED,,X,117300566
2021,11710,144592279,40356146,f,2021-11-10 22:43:12.729,2021-09-05,f,7,6,,ACCEPTED,,X,117293998
2021,11710,144593603,40356146,f,2021-11-10 22:59:00.359,2021-09-05,f,10,6,,ACCEPTED,,X,117298016
2021,11710,144591516,40356146,f,2021-11-10 22:15:01.105,2021-09-05,f,10,6,,ACCEPTED,,X,117291570
2021,11710,144594273,40356146,f,2021-11-10 23:14:49.893,2021-09-04,f,23,6,,ACCEPTED,,X,117300569
2021,11710,144591514,40356146,f,2021-11-10 22:14:59.665,2021-09-05,f,12,6,,ACCEPTED,,X,117291564
2021,11710,144591521,40356146,f,2021-11-10 22:15:05.899,2021-09-05,f,13,6,,ACCEPTED,,X,117291585
2021,11710,148112811,40356146,f,2022-02-04 22:28:29.8,2021-09-05,f,14,6,,ACCEPTED,,X,125468633
2021,11710,144594274,40356146,f,2021-11-10 23:14:51.278,2021-09-05,f,4,6,,ACCEPTED,,X,117300572
2021,11710,144593608,40356146,f,2021-11-10 22:59:02.859,2021-09-05,f,17,6,,ACCEPTED,,X,117298031
2021,11710,149864978,40356146,f,2022-03-04 21:29:00.496,2021-09-05,f,19,6,,ACCEPTED,,X,130226139
2021,11710,144594277,40356146,f,2021-11-10 23:14:54.877,2021-09-05,f,20,6,,ACCEPTED,,X,117300581
2021,11710,144593610,40356146,f,2021-11-10 22:59:03.718,2021-09-05,f,22,6,,ACCEPTED,,X,117298037
2021,11710,144594278,40356146,f,2021-11-10 23:14:56.795,2021-09-06,f,0,6,,ACCEPTED,,X,117300584
2021,11710,144591519,40356146,f,2021-11-10 22:15:03.186,2021-09-06,f,0,4,2021-09-06,ACCEPTED,,X,117291579
2021,11710,144592281,40356146,f,2021-11-10 22:43:13.703,2021-09-06,f,5,6,,ACCEPTED,,X,117294003
2021,11710,144591520,40356146,f,2021-11-10 22:15:04.523,2021-09-05,f,23,6,,ACCEPTED,,X,117291582
2021,11710,148693154,40356145,f,2022-02-11 17:58:58.779,2021-08-24,f,12,6,,ACCEPTED,,X,127164605
2021,11710,144593614,40356146,f,2021-11-10 22:59:05.554,2021-09-04,f,17,4,2021-09-11,ACCEPTED,,X,117298049
2021,11710,144592283,40356146,f,2021-11-10 22:43:14.728,2021-09-06,f,13,6,,ACCEPTED,,X,117294009
2021,11710,144593616,40356146,f,2021-11-10 22:59:06.539,2021-09-06,f,14,6,,ACCEPTED,,X,117298055
2021,11710,144594665,40356146,f,2021-11-10 23:28:07.218,2021-09-06,f,15,6,,ACCEPTED,,X,117301860
2021,11710,144594664,40356146,f,2021-11-10 23:28:06.159,2021-09-06,f,16,6,,ACCEPTED,,X,117301857
2021,11710,144593618,40356146,f,2021-11-10 22:59:07.814,2021-09-06,f,17,6,,ACCEPTED,,X,117298062
2021,11710,148112816,40356146,f,2022-02-04 22:28:37.682,2021-09-06,f,18,6,,ACCEPTED,,X,125468669
2021,11710,144591523,40356146,f,2021-11-10 22:15:08.586,2021-09-06,f,19,6,,ACCEPTED,,X,117291591
2021,11710,144591522,40356146,f,2021-11-10 22:15:07.105,2021-09-06,f,17,6,,ACCEPTED,,X,117291588
2021,11710,144594663,40356146,f,2021-11-10 23:28:05.178,2021-09-06,f,21,6,,ACCEPTED,,X,117301854
2021,11710,144592288,40356146,f,2021-11-10 22:43:17.55,2021-09-06,f,22,6,,ACCEPTED,,X,117294024
2021,11710,144594662,40356146,f,2021-11-10 23:28:04.06,2021-09-06,f,22,6,,ACCEPTED,,X,117301851
2021,11710,144593620,40356146,f,2021-11-10 22:59:08.643,2021-09-07,f,0,6,,ACCEPTED,,X,117298067
2021,11710,144592285,40356146,f,2021-11-10 22:43:15.95,2021-09-07,f,1,6,,ACCEPTED,,X,117294015
2021,11710,144594673,40356146,f,2021-11-10 23:28:14.263,2021-09-04,f,18,6,,ACCEPTED,,X,117301884
2021,11710,144594666,40356146,f,2021-11-10 23:28:08.023,2021-09-06,f,19,6,,ACCEPTED,,X,117301863
2021,11710,144594767,40356146,f,2021-11-10 23:29:36.131,2021-09-07,f,11,6,,ACCEPTED,,X,117302169
2021,11710,144593622,40356146,f,2021-11-10 22:59:09.5,2021-09-06,f,14,6,,ACCEPTED,,X,117298073
2021,11710,144594667,40356146,f,2021-11-10 23:28:08.819,2021-09-07,f,13,6,,ACCEPTED,,X,117301866
2021,11710,144593624,40356146,f,2021-11-10 22:59:10.163,2021-09-07,f,15,6,,ACCEPTED,,X,117298079
2021,11710,148693029,40356145,f,2022-02-11 17:46:20.6,2021-08-27,f,12,6,,ACCEPTED,,X,127164118
2021,11710,144591525,40356146,f,2021-11-10 22:15:09.746,2021-09-07,f,0,6,,ACCEPTED,,X,117291595
2021,11710,148112751,40356146,f,2022-02-04 22:16:06.202,2021-09-06,f,16,3,2022-01-24,ACCEPTED,,X,125467268
2021,11710,144594670,40356146,f,2021-11-10 23:28:11.26,2021-09-07,f,18,6,,ACCEPTED,,X,117301875
2021,11710,144591526,40356146,f,2021-11-10 22:15:11.043,2021-09-07,f,21,6,,ACCEPTED,,X,117291600
2021,11710,144592290,40356146,f,2021-11-10 22:43:18.745,2021-09-07,f,22,6,,ACCEPTED,,X,117294029
2021,11710,144592291,40356146,f,2021-11-10 22:43:19.57,2021-09-07,f,22,6,,ACCEPTED,,X,117294033
2021,11710,144593630,40356146,f,2021-11-10 22:59:13.063,2021-09-07,f,22,6,,ACCEPTED,,X,117298100
2021,11710,144594669,40356146,f,2021-11-10 23:28:10.34,2021-09-07,f,23,6,,ACCEPTED,,X,117301872
2021,11710,144594672,40356146,f,2021-11-10 23:28:12.726,2021-09-07,f,23,6,,ACCEPTED,,X,117301881
2021,11710,144594668,40356146,f,2021-11-10 23:28:09.605,2021-09-08,f,0,6,,ACCEPTED,,X,117301869
2021,11710,144592293,40356146,f,2021-11-10 22:43:20.607,2021-09-08,f,2,6,,ACCEPTED,,X,117294041
2021,11710,144593629,40356146,f,2021-11-10 22:59:12.299,2021-09-08,f,6,6,,ACCEPTED,,X,117298094
2021,11710,144592296,40356146,f,2021-11-10 22:43:21.812,2021-09-08,f,11,6,,ACCEPTED,,X,117294048
2021,11710,144592301,40356146,f,2021-11-10 22:43:24.891,2021-09-03,f,20,6,,ACCEPTED,,X,117294063
2021,11710,144591528,40356146,f,2021-11-10 22:15:12.763,2021-09-08,f,14,6,,ACCEPTED,,X,117291606
2021,11710,149864947,40336817,f,2022-03-04 21:28:50.57,2021-06-01,f,0,6,,ACCEPTED,,X,130226028
2021,11710,149865021,40356146,f,2022-03-04 21:29:10.759,2021-09-08,f,16,6,,ACCEPTED,,X,130226286
2021,11710,144593677,40356146,f,2021-11-10 22:59:35.68,2021-09-10,f,9,6,,ACCEPTED,,X,117298238
2021,11710,145529642,40356146,f,2021-12-08 19:59:00.795,2021-09-08,f,16,6,,ACCEPTED,,X,119409662
2021,11710,144593636,40356146,f,2021-11-10 22:59:16.099,2021-09-08,f,19,6,,ACCEPTED,,X,117298117
2021,11710,144592299,40356146,f,2021-11-10 22:43:23.925,2021-09-08,f,20,6,,ACCEPTED,,X,117294057
2021,11710,144593633,40356146,f,2021-11-10 22:59:14.243,2021-09-09,f,3,6,,ACCEPTED,,X,117298106
2021,11710,144594674,40356146,f,2021-11-10 23:28:15.065,2021-09-08,f,23,6,,ACCEPTED,,X,117301887
2021,11710,144593634,40356146,f,2021-11-10 22:59:15.103,2021-09-09,f,6,6,,ACCEPTED,,X,117298110
2021,11710,144591533,40356146,f,2021-11-10 22:15:17.945,2021-09-09,f,15,6,,ACCEPTED,,X,117291621
2021,11710,144591532,40356146,f,2021-11-10 22:15:16.865,2021-09-09,f,16,6,,ACCEPTED,,X,117291618
2021,11710,144593640,40336811,f,2021-11-10 22:59:18.242,2021-05-01,f,0,6,,ACCEPTED,,X,117298128
2021,11710,144591531,40356146,f,2021-11-10 22:15:15.987,2021-09-09,f,17,6,,ACCEPTED,,X,117291615
2021,11710,149865012,40356146,f,2022-03-04 21:29:08.981,2021-09-09,f,20,6,,ACCEPTED,,X,130226256
2021,11710,144593642,40356146,f,2021-11-10 22:59:19.059,2021-09-02,f,0,6,,ACCEPTED,,X,117298133
2021,11710,144592306,40356146,f,2021-11-10 22:43:27.171,2021-09-10,f,0,6,,ACCEPTED,,X,117294078
2021,11710,144594676,40356146,f,2021-11-10 23:28:16.584,2021-09-10,f,2,6,,ACCEPTED,,X,117301893
2021,11710,144593645,40356146,f,2021-11-10 22:59:20.243,2021-09-02,f,8,6,,ACCEPTED,,X,117298142
2021,11710,145529657,40356146,f,2021-12-08 19:59:23.701,2021-09-10,f,8,6,,ACCEPTED,,X,119409752
2021,11710,144593662,40356146,f,2021-11-10 22:59:28.654,2021-09-08,f,8,5,2021-09-10,ACCEPTED,,X,117298193
2021,11710,145529643,40356146,f,2021-12-08 19:59:02.481,2021-09-09,f,10,6,,ACCEPTED,,X,119409668
2021,11710,144591536,40356146,f,2021-11-10 22:15:21.983,2021-09-09,f,17,6,,ACCEPTED,,X,117291634
2021,11710,148692962,40356145,f,2022-02-11 17:44:59.235,2021-08-16,f,0,6,,ACCEPTED,,X,127163767
2021,11710,148693125,40356145,f,2022-02-11 17:58:06.146,2021-08-01,f,0,6,,WARNINGS,,X,127164440
2021,11710,144594766,40356146,f,2021-11-10 23:29:35.209,2021-09-10,f,14,6,,ACCEPTED,,X,117302166
2021,11710,144593649,40356146,f,2021-11-10 22:59:22.684,2021-09-10,f,13,2,2021-10-19,ACCEPTED,,X,117298154
2021,11710,144592311,40356146,f,2021-11-10 22:43:30.003,2021-09-10,f,13,6,,ACCEPTED,,X,117294093
2021,11710,144592315,40356146,f,2021-11-10 22:43:32.005,2021-09-04,f,0,6,,ACCEPTED,,X,117294105
2021,11710,144592323,40356146,f,2021-11-10 22:43:37.108,2021-09-02,f,8,6,,ACCEPTED,,X,117294130
2021,11710,144591727,40356146,f,2021-11-10 22:28:05.112,2021-09-10,f,16,6,,ACCEPTED,,X,117292239
2021,11710,145529656,40356146,f,2021-12-08 19:59:21.643,2021-09-10,f,16,6,,ACCEPTED,,X,119409746
2021,11710,144593647,40356146,f,2021-11-10 22:59:21.059,2021-09-10,f,14,6,,ACCEPTED,,X,117298148
2021,11710,144592313,40356146,f,2021-11-10 22:43:30.828,2021-09-10,f,17,6,,ACCEPTED,,X,117294099
2021,11710,144593651,40356146,f,2021-11-10 22:59:23.557,2021-09-09,f,15,6,,ACCEPTED,,X,117298160
2021,11710,144592327,40356146,f,2021-11-10 22:43:39.586,2021-09-10,f,20,6,,ACCEPTED,,X,117294144
2021,11710,144594678,40356146,f,2021-11-10 23:28:18.525,2021-09-10,f,23,6,,ACCEPTED,,X,117301899
2021,11710,144594680,40356146,f,2021-11-10 23:28:20.446,2021-09-10,f,22,6,,ACCEPTED,,X,117301905
2021,11710,144592326,40356146,f,2021-11-10 22:43:38.709,2021-09-11,f,1,6,,ACCEPTED,,X,117294138
2021,11710,148693155,40356145,f,2022-02-11 17:59:00.982,2021-08-28,f,21,6,,ACCEPTED,,X,127164611
2021,11710,144593652,40356146,f,2021-11-10 22:59:24.48,2021-09-11,f,2,6,,ACCEPTED,,X,117298163
2021,11710,144592317,40356146,f,2021-11-10 22:43:33.566,2021-09-07,f,10,6,,ACCEPTED,,X,117294111
2021,11710,144592320,40356146,f,2021-11-10 22:43:34.908,2021-09-11,f,17,6,,ACCEPTED,,X,117294120
2021,11710,144592329,40356146,f,2021-11-10 22:43:40.326,2021-09-01,f,12,6,,ACCEPTED,,X,117294147
2021,11710,148112817,40356146,f,2022-02-04 22:28:39.229,2021-09-11,f,17,6,,ACCEPTED,,X,125468678
2021,11710,144594688,40356146,f,2021-11-10 23:28:27.646,2021-09-11,f,19,6,,ACCEPTED,,X,117301929
2021,11710,144591539,40356146,f,2021-11-10 22:15:24.364,2021-09-11,f,19,6,,ACCEPTED,,X,117291642
2021,11710,144591538,40356146,f,2021-11-10 22:15:22.928,2021-09-11,f,20,6,,ACCEPTED,,X,117291639
2021,11710,144592322,40356146,f,2021-11-10 22:43:35.882,2021-09-11,f,21,6,,ACCEPTED,,X,117294126
2021,11710,144593658,40356146,f,2021-11-10 22:59:26.918,2021-09-11,f,22,6,,ACCEPTED,,X,117298181
2021,11710,144594682,40356146,f,2021-11-10 23:28:22.407,2021-09-12,f,2,6,,ACCEPTED,,X,117301911
2021,11710,144593669,40356146,f,2021-11-10 22:59:31.483,2021-09-12,f,6,6,,ACCEPTED,,X,117298214
2021,11710,144591726,40356146,f,2021-11-10 22:28:04.151,2021-09-11,f,10,6,,ACCEPTED,,X,117292236
2021,11710,144592331,40356146,f,2021-11-10 22:43:41.167,2021-09-11,f,23,6,,ACCEPTED,,X,117294153
2021,11710,144594683,40356146,f,2021-11-10 23:28:23.185,2021-09-11,f,17,6,,ACCEPTED,,X,117301914
2021,11710,144594684,40356146,f,2021-11-10 23:28:23.906,2021-09-11,f,12,6,,ACCEPTED,,X,117301917
2021,11710,144592360,40356146,f,2021-11-10 22:43:55.151,2021-09-12,f,13,6,,ACCEPTED,,X,117294240
2021,11710,144591728,40356146,f,2021-11-10 22:28:06.057,2021-09-12,f,15,6,,ACCEPTED,,X,117292242
2021,11710,144593660,40356146,f,2021-11-10 22:59:27.785,2021-09-12,f,16,6,,ACCEPTED,,X,117298187
2021,11710,144594687,40356146,f,2021-11-10 23:28:26.826,2021-09-13,f,7,6,,ACCEPTED,,X,117301926
2021,11710,148693127,40355800,f,2022-02-11 17:58:08.252,2021-07-12,f,8,6,,ACCEPTED,,X,127164449
2021,11710,144591729,40356146,f,2021-11-10 22:28:06.954,2021-09-11,f,18,6,,ACCEPTED,,X,117292245
2021,11710,144592333,40356146,f,2021-11-10 22:43:42.008,2021-09-13,f,10,6,,ACCEPTED,,X,117294159
2021,11710,144594686,40356146,f,2021-11-10 23:28:25.805,2021-09-10,f,15,6,,ACCEPTED,,X,117301923
2021,11710,144593666,40356146,f,2021-11-10 22:59:30.595,2021-09-13,f,16,6,,ACCEPTED,,X,117298205
2021,11710,149865027,40356146,f,2022-03-04 21:29:12.411,2021-09-13,f,16,6,,ACCEPTED,,X,130226307
2021,11710,144592337,40356146,f,2021-11-10 22:43:44.089,2021-09-13,f,17,6,,ACCEPTED,,X,117294171
2021,11710,144592335,40356146,f,2021-11-10 22:43:43.006,2021-09-07,f,19,6,,ACCEPTED,,X,117294165
2021,11710,144591730,40356146,f,2021-11-10 22:28:07.995,2021-09-13,f,22,6,,ACCEPTED,,X,117292248
2021,11710,148112818,40356146,f,2022-02-04 22:28:40.835,2021-09-14,f,8,6,,ACCEPTED,,X,125468687
2021,11710,144592341,40356146,f,2021-11-10 22:43:45.807,2021-09-14,f,11,6,,ACCEPTED,,X,117294183
2021,11710,144593673,40356146,f,2021-11-10 22:59:33.561,2021-09-14,f,14,6,,ACCEPTED,,X,117298226
2021,11710,144594691,40356146,f,2021-11-10 23:28:30.806,2021-09-14,f,15,6,,ACCEPTED,,X,117301938
2021,11710,144591733,40356146,f,2021-11-10 22:28:10.336,2021-09-14,f,15,6,,ACCEPTED,,X,117292259
2021,11710,149864986,40356146,f,2022-03-04 21:29:02.525,2021-09-14,f,9,6,,ACCEPTED,,X,130226166
2021,11710,144592339,40356146,f,2021-11-10 22:43:44.929,2021-09-14,f,20,6,,ACCEPTED,,X,117294177
2021,11710,144591735,40356146,f,2021-11-10 22:28:11.196,2021-09-14,f,21,6,,ACCEPTED,,X,117292263
2021,11710,144591736,40356146,f,2021-11-10 22:28:12.775,2021-09-14,f,21,6,,ACCEPTED,,X,117292266
2021,11710,144592342,40356146,f,2021-11-10 22:43:46.667,2021-09-15,f,5,6,,ACCEPTED,,X,117294187
2021,11710,144593675,40356146,f,2021-11-10 22:59:34.682,2021-09-14,f,18,6,,ACCEPTED,,X,117298232
2021,11710,144594694,40356146,f,2021-11-10 23:28:32.286,2021-09-14,f,19,6,,ACCEPTED,,X,117301947
2021,11710,146388268,40356146,f,2021-12-29 18:58:15.373,2021-09-15,f,11,6,,ACCEPTED,,X,121260991
2021,11710,148692988,40355800,f,2022-02-11 17:45:36.293,2021-07-15,f,12,6,,ACCEPTED,,X,127163917
2021,11710,144593681,40356146,f,2021-11-10 22:59:37.699,2021-09-15,f,13,6,,ACCEPTED,,X,117298250
2021,11710,145529659,40356146,f,2021-12-08 19:59:25.194,2021-09-15,f,13,6,,ACCEPTED,,X,119409764
2021,11710,144593683,40356146,f,2021-11-10 22:59:38.542,2021-09-15,f,15,4,2021-09-15,ACCEPTED,,X,117298256
2021,11710,144595070,40356146,f,2021-11-10 23:43:05.332,2021-09-15,f,16,6,,ACCEPTED,,X,117303121
2021,11710,144593679,40356146,f,2021-11-10 22:59:36.556,2021-09-15,f,19,6,,ACCEPTED,,X,117298244
2021,11710,144594692,40356146,f,2021-11-10 23:28:31.586,2021-09-15,f,22,6,,ACCEPTED,,X,117301941
2021,11710,144592348,40356146,f,2021-11-10 22:43:49.625,2021-09-16,f,0,6,,ACCEPTED,,X,117294204
2021,11710,144593685,40356146,f,2021-11-10 22:59:39.498,2021-09-16,f,1,6,,ACCEPTED,,X,117298262
2021,11710,144594695,40356146,f,2021-11-10 23:28:33.127,2021-09-16,f,4,6,,ACCEPTED,,X,117301950
2021,11710,144594194,40356146,f,2021-11-10 23:13:23.226,2021-09-15,f,22,6,,ACCEPTED,,X,117300332
2021,11710,144593687,40356146,f,2021-11-10 22:59:40.31,2021-09-15,f,23,6,,ACCEPTED,,X,117298268
2021,11710,144592356,40356146,f,2021-11-10 22:43:53.188,2021-09-16,f,8,6,,ACCEPTED,,X,117294229
2021,11710,144592354,40356146,f,2021-11-10 22:43:52.229,2021-09-13,f,10,6,,ACCEPTED,,X,117294222
2021,11710,144592350,40356146,f,2021-11-10 22:43:50.571,2021-09-15,f,18,6,,ACCEPTED,,X,117294211
2021,11710,145529644,40356146,f,2021-12-08 19:59:04.28,2021-09-15,f,18,6,,ACCEPTED,,X,119409674
2021,11710,144594175,40356146,f,2021-11-10 23:13:04.075,2021-09-16,f,10,6,,ACCEPTED,,X,117300275
2021,11710,144591738,40356146,f,2021-11-10 22:28:14.581,2021-09-15,f,8,6,,ACCEPTED,,X,117292272
2021,11710,144592362,40356146,f,2021-11-10 22:43:55.928,2021-09-16,f,12,6,,ACCEPTED,,X,117294246
2021,11710,148112802,40356146,f,2022-02-04 22:28:17.138,2021-09-16,f,2,6,,ACCEPTED,,X,125468572
2021,11710,144591740,40356146,f,2021-11-10 22:28:15.617,2021-09-16,f,13,6,,ACCEPTED,,X,117292278
2021,11710,144595071,40356146,f,2021-11-10 23:43:06.29,2021-09-16,f,14,2,2021-09-16,ACCEPTED,,X,117303124
2021,11710,144591741,40356146,f,2021-11-10 22:28:16.515,2021-09-16,f,15,6,,ACCEPTED,,X,117292281
2021,11710,144594697,40356146,f,2021-11-10 23:28:35.483,2021-09-16,f,11,6,,ACCEPTED,,X,117301956
2021,11710,144594700,40356146,f,2021-11-10 23:28:38.925,2021-09-16,f,16,6,,ACCEPTED,,X,117301965
2021,11710,144593689,40356146,f,2021-11-10 22:59:41.179,2021-09-16,f,15,6,,ACCEPTED,,X,117298274
2021,11710,144592358,40356146,f,2021-11-10 22:43:54.326,2021-09-16,f,17,6,,ACCEPTED,,X,117294235
2021,11710,144594698,40356146,f,2021-11-10 23:28:37.045,2021-09-16,f,19,6,,ACCEPTED,,X,117301959
2021,11710,144591742,40356146,f,2021-11-10 22:28:17.777,2021-09-16,f,19,6,,ACCEPTED,,X,117292284
2021,11710,148112857,40356146,f,2022-02-04 22:29:22.689,2021-09-16,f,19,6,,ACCEPTED,,X,125468885
2021,11710,146616538,40356146,f,2022-01-05 21:43:47.585,2021-09-16,f,20,6,,ACCEPTED,,X,121776945
2021,11710,144591743,40356146,f,2021-11-10 22:28:18.872,2021-09-16,f,23,6,,ACCEPTED,,X,117292287
2021,11710,144594176,40356146,f,2021-11-10 23:13:05.134,2021-09-16,f,23,6,,ACCEPTED,,X,117300278
2021,11710,144594699,40356146,f,2021-11-10 23:28:38.126,2021-09-17,f,3,6,,ACCEPTED,,X,117301962
2021,11710,144591758,40356146,f,2021-11-10 22:28:30.917,2021-09-16,f,14,2,2021-09-17,ACCEPTED,,X,117292332
2021,11710,144594185,40356146,f,2021-11-10 23:13:14.129,2021-09-17,f,12,2,2021-09-27,ACCEPTED,,X,117300305
2021,11710,144591744,40356146,f,2021-11-10 22:28:19.779,2021-09-17,f,14,6,,ACCEPTED,,X,117292290
2021,11710,144592364,40356146,f,2021-11-10 22:43:56.789,2021-09-17,f,17,6,,ACCEPTED,,X,117294252
2021,11710,144592368,40356146,f,2021-11-10 22:43:59.031,2021-09-17,f,18,6,,ACCEPTED,,X,117294264
2021,11710,144594177,40356146,f,2021-11-10 23:13:06.316,2021-09-17,f,18,6,,ACCEPTED,,X,117300281
2021,11710,144591745,40356146,f,2021-11-10 22:28:20.695,2021-09-17,f,19,6,,ACCEPTED,,X,117292293
2021,11710,144591747,40356146,f,2021-11-10 22:28:21.598,2021-09-17,f,20,6,,ACCEPTED,,X,117292299
2021,11710,144594707,40356146,f,2021-11-10 23:28:45.064,2021-09-18,f,1,6,,ACCEPTED,,X,117301986
2021,11710,144591751,40356146,f,2021-11-10 22:28:25.516,2021-09-18,f,1,6,,ACCEPTED,,X,117292311
2021,11710,144592375,40356146,f,2021-11-10 22:44:02.268,2021-09-18,f,1,6,,ACCEPTED,,X,117294285
2021,11710,144592366,40356146,f,2021-11-10 22:43:58.043,2021-09-18,f,2,6,,ACCEPTED,,X,117294258
2021,11710,148112803,40356146,f,2022-02-04 22:28:19.609,2021-09-18,f,1,6,,ACCEPTED,,X,125468582
2021,11710,144595544,40356146,f,2021-11-10 23:59:47.059,2021-09-18,f,5,6,,ACCEPTED,,X,117304582
2021,11710,144594702,40356146,f,2021-11-10 23:28:40.825,2021-09-17,f,20,6,,ACCEPTED,,X,117301971
2021,11710,144591748,40356146,f,2021-11-10 22:28:22.618,2021-09-18,f,11,6,,ACCEPTED,,X,117292302
2021,11710,144594706,40356146,f,2021-11-10 23:28:44.127,2021-09-18,f,12,6,,ACCEPTED,,X,117301983
2021,11710,144594703,40356146,f,2021-11-10 23:28:41.727,2021-09-18,f,15,6,,ACCEPTED,,X,117301974
2021,11710,144594704,40356146,f,2021-11-10 23:28:42.666,2021-09-18,f,17,6,,ACCEPTED,,X,117301977
2021,11710,149864993,40356146,f,2022-03-04 21:29:04.161,2021-09-15,f,21,6,,ACCEPTED,,X,130226190
2021,11710,144594180,40356146,f,2021-11-10 23:13:09.576,2021-09-18,f,17,6,,ACCEPTED,,X,117300290
2021,11710,144592370,40356146,f,2021-11-10 22:43:59.932,2021-09-18,f,19,6,,ACCEPTED,,X,117294270
2021,11710,144594722,40356146,f,2021-11-10 23:28:57.981,2021-09-18,f,21,6,,ACCEPTED,,X,117302034
2021,11710,144594711,40356146,f,2021-11-10 23:28:48.281,2021-09-18,f,22,6,,ACCEPTED,,X,117301998
2021,11710,144591757,40356146,f,2021-11-10 22:28:30.033,2021-09-19,f,1,6,,ACCEPTED,,X,117292329
2021,11710,144594705,40356146,f,2021-11-10 23:28:43.426,2021-09-19,f,2,6,,ACCEPTED,,X,117301980
2021,11710,144592379,40356146,f,2021-11-10 22:44:04.127,2021-09-19,f,6,6,,ACCEPTED,,X,117294297
2021,11710,144591749,40356146,f,2021-11-10 22:28:23.516,2021-09-19,f,7,6,,ACCEPTED,,X,117292305
2021,11710,144594178,40356146,f,2021-11-10 23:13:07.215,2021-09-19,f,8,6,,ACCEPTED,,X,117300284
2021,11710,144592373,40356146,f,2021-11-10 22:44:01.449,2021-09-19,f,9,6,,ACCEPTED,,X,117294279
2021,11710,144591755,40356146,f,2021-11-10 22:28:28.776,2021-09-19,f,10,6,,ACCEPTED,,X,117292323
2021,11710,144594181,40356146,f,2021-11-10 23:13:10.675,2021-09-19,f,10,6,,ACCEPTED,,X,117300293
2021,11710,144594709,40356146,f,2021-11-10 23:28:46.402,2021-09-19,f,11,6,,ACCEPTED,,X,117301992
2021,11710,144591752,40356146,f,2021-11-10 22:28:26.355,2021-09-19,f,12,6,,ACCEPTED,,X,117292314
2021,11710,144591754,40356146,f,2021-11-10 22:28:27.432,2021-09-19,f,14,6,,ACCEPTED,,X,117292320
2021,11710,148112812,40356146,f,2022-02-04 22:28:31.577,2021-09-18,f,15,6,,ACCEPTED,,X,125468642
2021,11710,144592381,40356146,f,2021-11-10 22:44:05.449,2021-09-19,f,15,6,,ACCEPTED,,X,117294303
2021,11710,144594710,40356146,f,2021-11-10 23:28:47.243,2021-09-19,f,17,6,,ACCEPTED,,X,117301995
2021,11710,144594186,40356146,f,2021-11-10 23:13:15.028,2021-09-19,f,17,6,,ACCEPTED,,X,117300308
2021,11710,144592383,40356146,f,2021-11-10 22:44:06.328,2021-09-19,f,19,6,,ACCEPTED,,X,117294309
2021,11710,144594184,40356146,f,2021-11-10 23:13:13.13,2021-09-19,f,23,6,,ACCEPTED,,X,117300302
